original_title,original_language,adult,budget,backdrop_path,homepage,id,imdb_id,overview,popularity,poster_path,release_date,revenue,runtime,status,tagline,title,video,vote_average,vote_count,genre,production_companies,belongs_to_collection,spoken_languages,production_countries,review_count,review_content,keywords,cast_size,crew_size,director
La Nuit des sacs plastiques,fr,False,0,,,519137,tt8362894,"Agathe, 39, has but one obsession: to have a child.  She finds her ex, Marc-Antoine, a DJ, mixing techno in Marseille.  As she tries to talk to him into getting back together, plastic bags come to life and attack the city.",0.6,/csBJrHC64FjaIxfrTtMFdE6b7JT.jpg,2018-05-17,0,19.0,Released,,The Night of Plastic Bags,False,7.2,5,"Animation,Horror,","Kazak Productions,",,"fr,","FR,",0,,,4,10,"Gabriel Harel,"
All These Creatures,en,False,0,/iDwDyqVBYDMNweIlX94Nby2sdt2.jpg,,517667,tt8296622,"An adolescent boy attempts to untangle his memories of a mysterious infestation, the unravelling of his father, and the little creatures inside us all.",0.748,/bwh1VE82wQyhSDCe0FezEY6CbIQ.jpg,2018-05-18,0,13.0,Released,,All These Creatures,False,6.5,6,"Drama,",,,"en,","AU,",0,,,5,12,"Charles Williams,"
Vent d'ouest,fr,False,0,/dnSt5upwNXigOg5NtumMRDk55dt.jpg,https://lundi.am/Vent-d-ouest-JL-Godard,523386,tt8394874,"A short film attributed to Jean-Luc Godard concerning the ZAD surrounding the proposed Aéroport du Grand Ouest, decrying our capitalist society.",0.747,/ibEUF3aiODA30NVN8tCmRPjsOhH.jpg,2018-05-09,0,5.0,Released,,Westerly Wind,False,5.8,4,"Documentary,",,,"fr,","CH,",0,,"experimental,zad,nddl,short,",1,0,"Charles Williams,"
ஒரு குப்பைக் கதை,ta,False,0,,,526077,,"Poongodi marries Kumar without knowing that he works with the corporation as a trash collector. Once she stumbles upon the truth, she shuns him and elopes with her neighbour, Arjun. Will Kumar succeed in bringing her back?",0.6,/cxoqb2LSqT2T14bkYgYCzZjYelz.jpg,2018-05-25,0,136.0,Released,The ERR is Human,Oru Kuppai Kathai,False,6.0,3,"Comedy,Drama,",,,"ta,","IN,",0,,,4,22,"Kaali Rangasamy,"
海を駆ける,ja,False,0,/2f3Z2eH3J3pe9eo3puDiIaxuoxX.jpg,http://umikake.jp/,500861,tt7299388,"A man is found washed up on a beach in Banda Aceh, Indonesia, suffering from amnesia and speaking in broken Indonesian and Japanese.",0.6,/etCZhqruOMVOSDjqeJS36Un1hU2.jpg,2018-05-26,0,107.0,Released,,The Man from the Sea,False,5.0,3,"Fantasy,Drama,","Kaninga Pictures,Nikkatsu Corporation,Comme des Cinémas,",,"ja,","JP,",0,,,6,4,"Kōji Fukada,"
Dengler Fremde Wasser,de,False,0,,,481273,tt7225566,,0.716,/1r445dDqsEASCOiLxkJuuljg7YM.jpg,2018-05-14,0,,Released,,Dengler Fremde Wasser,False,7.0,2,"Crime,",,,"de,","DE,",0,,,8,2,"Boris Kunz,"
Dark Forces: Shadow People,en,False,1000000,/312neNOzXMLLYole9JdZaInISVP.jpg,http://www.reality-entertainment.com/films/titles/dark-forces-shadow-people,544087,tt8163934,"A number of legends and belief systems describe dark spiritual or supernatural entities as well as various shadow creatures which have long been a staple of folklore and centuries old ghost stories. While some physiological and psychological conditions can account for experiences of shadow people, paranormal researchers don't all agree on whether or not they are evil. Some even speculate that shadow people may be the extra-dimensional inhabitants of another universe. One thing is for sure though, thousands of sane people are reporting dark, menacing apparitions lurking over them while sleeping and leaving them in a paralyzed state frozen with fear. Is this some new psychological phenomenon or intruders from some other nefarious dimension?",0.6,/q6PZMl2BQygnrifuFJt9au4YtVM.jpg,2018-05-18,0,70.0,Released,"Thousands of sane people are reporting dark, menacing apparitions lurking over them while sleeping and leaving them in a paralyzed state frozen with fear",Dark Forces: Shadow People,False,6.0,2,,,,"en,",,0,,,0,0,"Boris Kunz,"
제주노트,ko,False,0,,,727549,tt8343626,,0.71,,2018-05-03,0,0.0,Released,,제주노트,False,0.0,0,"Documentary,",,,"ko,","KR,",0,,"jeju island,",0,1,"Min Hwan-ki,"
Spätwerk,de,False,0,/1QX7gcv0JXBdiBXT8ufIYpPolnU.jpg,,434702,tt6260830,"Paul Bacher is in crisis. If he could feel in the past as one of the most influential writers of his generation, he has long lacked ideas and impetus for a new great work. His reading tours are becoming more and more a sad affair with too much alcohol and too little public. Then Paul overflows in a drunken hitchhiker, flees first scared and later removes the body, without talking to anyone about the experience. But something is flowing in its interior. Paul starts to write again. The criticism is done, but the story about the death of a hitchhiker also arouses suspicion.",0.709,/nAX7CrOgpnBLDxH9uL29XgDTsdW.jpg,2018-05-16,0,90.0,Released,,Spätwerk,False,7.0,1,"Drama,","Eikon Media GmbH,",,"de,","DE,",0,,,12,7,"Andreas Kleinert,"
The Lie Game,en,False,0,,,611220,tt8282932,A desperate computer scientist struggling to fund her anti-depression AI application faces her toughest challenge yet.,0.684,/dURE1fn9uLBxaQxijR23upnc7Tj.jpg,2018-05-13,0,15.0,Released,,The Lie Game,False,4.5,2,"Science Fiction,Drama,",,,"en,",,0,,"short,",6,2,"Jyothi Kalyan Sura,"
காலகூத்து,ta,False,0,/qW5rlbTXxjBMyDeYZj2CYAqKaSs.jpg,,410611,tt7235930,"Two school boys become thick friends after a shared life experience. They grow up and fall in love with two young women. Just when things finally seem to be going their way, tragedy strikes.",0.934,/4AcgFvUnh13uIFvNRBsCxpA38AJ.jpg,2018-05-25,0,122.0,Released,,Kaala Koothu,False,5.0,2,"Drama,Romance,Thriller,","Madurai Sri Kallalagar Entertainment,",,"ta,","IN,",0,,,18,8,"M. Nagarajan,"
ဒုဋ္ဌဝတီကိုလွန်၍,en,False,0,,,522270,,,0.873,/c6Ndpp92e7HAMmR1v3ls2tuF0uM.jpg,2018-05-04,0,,Released,,The Mystery of Burma: Beyond the Dote-Hta-Waddy,False,0.0,0,"Action,Adventure,","Golden Hour Entertainment,Arkar Production,",,"my,en,","MM,",0,,"burmese_movie,",5,11,"Arkar,"
"Bobby Kennedy, le rêve brisé de l'Amérique",fr,False,0,/jN7b1uGFpQWVWSCEQoctsiuijMu.jpg,,669340,tt9605236,,0.698,/conQzPB5prjpGYLYpGNgbVLo4qQ.jpg,2018-05-10,0,0.0,Released,,"Bobby Kennedy, le rêve brisé de l'Amérique",False,8.0,3,"Documentary,","Cinétévé,Mir Cinematografica,",,"fr,en,","FR,",0,,,0,2,"Patrick Jeudy,"
Ang Misyon: A Marawi Siege Story,en,False,0,,https://starcinema.abs-cbn.com/movies/ang-misyon-a-marawi-siege-story,527763,tt8485518,"""Ang MISYON"" (A Marawi Siege Story) is a socio-political, action-packed narrative drama movie that showcases the current events in Mindanao, specifically in Marawi City. But the film deals more on the characters rather than the place, exposing another vantage point of interpreting the real story that occurred during the siege in the entire place.  It highlights the complicated world of the protagonist-antagonist Muslim Registered Nurse SAJID TUMAWIL, who gets into the socio-political turmoil, instead of just being a staff nurse helping the ill and the sick in his hometown, only to be discovered by the military men that he belongs to the Extremist groups of Maute Islamiyah having a bipolar personality.",0.624,/rTY9VOdSbA0NwijyLBz4G8XXMUT.jpg,2018-05-30,0,97.0,Released,,The Mission: A Marawi Siege Story,False,0.0,0,"Action,Drama,","Sine Screen,",,"en,tl,","PH,",0,,,5,2,"Ceasar Soriano,"
Baltu Ciltis,lv,False,0,/kXmFzMBMkTsadIoInGirAnyS3UK.jpg,,524783,tt7222606,"Realistic, historically accurate reenactment about 13th-century Baltic tribes.",0.698,/9tB4jE2d4n5rWhybdlbZnQRHzBG.jpg,2018-05-16,0,100.0,Released,,Baltic Tribes,False,6.0,3,"Documentary,History,Drama,","Arkana Studio,Tritone Studios,",,"lv,","LV,",0,,"pagan,voice over,beliefs,baltics,",5,5,"Lauris Ābele,"
Mehsampur,hi,False,0,/oW8yJ6JwlLamoZ9lxZFIo0zwk28.jpg,,523192,tt5749012,A desperate filmmaker drives a neurotic actress and an aging musician to a village of trauma.,0.6,/qemGIzo89DWokRJMEA07Q9hNgRi.jpg,2018-05-12,0,98.0,Released,,Mehsampur,False,5.7,3,,,,,,0,,,0,1,"Kabir Chowdhry,"
성혜의 나라,ko,False,0,/bcwiqoqsT0achT81OD8uYtpxUOn.jpg,http://eng.jiff.or.kr/program/program_view.asp?MI_IDX=3755&sec1=168&sec2=370,528165,,"Seonghye, 29 years old, lives poor youth life. She studies preparing for the job in the afternoon, works as a part-time job at night. Her dreams are lost and future hope is not seen. How her life will flow.",0.6,/inzeHqXfk3cq53ojvGnHfs3fhOD.jpg,2018-05-04,0,117.0,Released,,The Land of Seonghye,False,8.0,1,"Drama,","닷 팩토리,eye m,",,"ko,","KR,",0,,,3,3,"Jung Hyung-suk,"
たいふう14号,ja,False,0,,https://animation.geidai.ac.jp/?p=1299,522660,,"Okinawa is ominous right before the arrival of a typhoon. At first, Anri is excited by the unusual turn of events, but gradually she becomes fearful of the threatening typhoon. Then, her big sister tells her that typhoons have an eye...",0.6,/qfjLeKAsWGwHdmDSsGxlXTwG0rN.jpg,2018-05-29,0,7.0,Released,,Typhoon No. 14,False,0.0,0,"Animation,","Tokyo University of the Arts,",,"ja,","JP,",0,,,6,19,"Akino Fukuji,"
Parasitic Twin,it,False,0,/gV1TESoKRThjnMHKznjuZhxXUye.jpg,,526081,tt7034988,,0.6,/mzIzv32QYSPSD3JVNXo3E6K9eNK.jpg,2018-05-24,0,,Released,,Parasitic Twin,False,0.0,0,,,,,,0,,,6,10,"Claudio Zamarion,"
A Mediocre Documentary with Tom And Dan,en,False,0,,https://www.tomanddanmovie.com/,522817,tt7724146,"'A Mediocre Time' with Tom and Dan' was becoming a hit podcast...until big radio made them shut it down. Now, after quitting their terrestrial radio jobs and making the podcast a career, they will embark on their biggest event yet: showcasing their podcast at the Hard Rock Live!",0.901,/cNm9jPW28cSUa4OXOol2G06IuBQ.jpg,2018-05-03,0,79.0,Released,,A Mediocre Documentary with Tom And Dan,False,10.0,1,"Documentary,Comedy,",,,"en,","US,",0,,"radio,podcast,mediocre,",2,2,"Kirk Murray,"
Sasquatch on Lake Superior II,en,False,0,,https://www.youtube.com/watch?v=QXJplD1ogiY,520359,tt7634644,Further Sasquatch encounters.,0.9,,2018-05-07,0,,Released,,Sasquatch on Lake Superior II,False,10.0,1,"Documentary,","Thunderstryker Films,",,,"CA,",0,,"michigan,sasquatch,lake michigan,",0,1,"Dee McCullay,"
Elderflower,en,False,0,,,522418,tt6306070,"Emily has opened a florist, she's living her dream, but she soon learns her new venture used to be a front for an entirely different business altogether.",0.9,,2018-05-01,0,15.0,Released,,Elderflower,False,8.0,1,"Comedy,",,,,,0,,,9,11,"Ben Mallaby,"
The Interpreters,en,False,0,,http://www.interpreterdoc.com,518142,,"The Interpreters follows the lives of Iraqi and Afghan interpreters, and the American veterans they worked with. In many cases, interpreters face danger in their countries because of their affiliation with the US war effort. This is the story of how they are rebuilding their lives.",0.6,/wRtFp0fKhZfsaDORY5rfJ1BEBc.jpg,2018-05-26,0,72.0,Released,,The Interpreters,False,7.5,2,"Documentary,","Capital K Pictures,",,"ar,en,","AF,IQ,TR,",0,,,0,21,"Andres Caballero,"
The Surrogate of Infidelity,en,False,0,/eGotZbgNW4yxGdCh0VrxD1Jh2Ch.jpg,,443014,tt4611314,A psychological drama thriller based on infidelity....,0.6,/uECDCyOdjfChXRF8b4zEBoCFlmo.jpg,2018-05-11,0,,Released,,The Surrogate of Infidelity,False,0.0,1,"Drama,Thriller,Romance,",,,,"GB,",0,,,8,14,"Emmanuel T. Adéola,"
Kanarí,is,False,0,/t4gRUotDTNLjD1uOYVngYrJNl1x.jpg,https://kanarishort.wixsite.com/mysite,594866,tt8384524,Vala and Benni are on the road and struggle to find a mutual purpose in their new destination.,0.668,/9t7FvGqtsEvmr4GWGop9BJJxBk7.jpg,2018-05-11,0,15.0,Released,On a snowy road in Iceland...,Kanarí,False,5.0,2,"Drama,","Columbia University,",,"is,","IS,",0,,"short,",3,19,"Erlendur Sveinsson,"
Sonder,en,False,0,,,562315,tt8622710,"For years, Finn and Natalie walked the same path. But when their time together comes to an end, Finn finds himself lost in a mysterious land. Paralyzed by the fear of moving on, he is at risk of losing himself. Through self-discovery, Finn must gather the strength to forge a new path.",0.668,/X2Dqwd8LPSkBVptKH0iY7hkWBw.jpg,2018-05-09,0,13.0,Released,,Sonder,False,4.8,2,,,,,,0,,,0,1,"Neth Nom,"
Rainbow Jelly,bn,False,0,/6IoJhEI3DAhUtplhQsKZY0eWGpB.jpg,,533929,tt8396306,"Ghoton, a 12-year old autistic orphan, lives with his overbearing and cruel maternal uncle Gondaria. Into this nightmarish existence of little Ghoton enters Poripishi, a fairy who holds a magical recipe that could well solve all of his problems. Will Poripishi change Ghoton's life for the better and help him find what he has been seeking all along?",0.6,/7sl8iEQQ2bIDyxB6aYb9afT1s7R.jpg,2018-05-25,0,121.0,Released,,Rainbow Jelly,False,7.0,2,"Drama,Family,","Indigenous Films,",,"bn,","IN,",0,,,5,9,"Soukarya Ghoshal,"
Haami - A Gentle Kiss,bn,False,0,/es4lGU8QmEOYrIDOsPvrFB61UPL.jpg,,532309,tt8364356,"It is a story of real & simple friendship between two lower primary school student; Bhutu (Broto Banerjee), son of soon-grown-up-rich businessman Laltu Biswas (Shiboprosad Mukherjee) & Mitali Biswas (Gargi Roy Chowdhury) and newly admitted Chini (Tiyasha Pal), daughter of high life-styled Professor (Sujan Mukhopadhyay) & teacher (Churni Ganguly). Drama started as Bhutu kissed Chini as a symbol of friendship, which made clash between the respective families with their grown-up thinkings.",0.678,/xmqtB9kh6r1vG8FPCpKsTVdiSBP.jpg,2018-05-11,0,133.0,Released,,Haami - A Gentle Kiss,False,8.0,2,"Drama,","Windows Production House,",,"bn,en,","IN,",0,,"friendship,parent,family,childhood,kids,school life,",13,7,"Nandita Roy,"
Katrina's Dream,en,False,0,,,524295,tt6889924,"Katrina dreamed of having children with Louis first, then married his best friend Ron. Louis's head is transplanted onto Ron's body after the two are involved in a serious car accident. What will become of Katrina's dream now?",0.678,/rWyT1ulLdpNrzT4pYRXEQ62nVZt.jpg,2018-05-04,0,85.0,Released,,Katrina's Dream,False,7.0,2,,,,"fr,it,",,0,,,3,7,"Mirko Bischofberger,"
Archi-faux,fr,False,0,,http://therealthing.film,523075,tt9675996,"Las Vegas isn't the only city adorned with architectural replicas. Today, you can admire the London Bridge near Shanghai, visit St. Peter's Basilica in Côte d'Ivoire, or take selfies with one of China's Eiffel Towers. These large-scale copycat monuments can seem like mirages conceived by clever real estate investors, but what do they say about imaginary geographies, modern tourism and globalized urban planning? Do they herald a world where travellers won't cross borders, or are they proof of heightened cultural exchange and new transnational identities? A captivating and poetic meditation, The Real Thing elegantly journeys from one corner of the globe to the next—capturing a strange postcard here, an unexpected slice of life there—and collects philosophical musings from the people who design and inhabit those places. It creates an intriguing mirror game that plays with the viewer's perception and reflects an unexpected image of the world.",0.6,/upMxOhjwvu3P07HidEipxJxBrqv.jpg,2018-05-01,0,54.0,Released,,The Real Thing,False,5.5,2,"Documentary,","Artline Films,",,"zh,en,fr,","FR,",0,,,1,6,"Benoît Felici,"
EL,id,False,0,,,522486,,"A high school girl named Dafychi bumped into a successful businessman named Mario. After that incident, Mario grew closer into Dafychi. Little did Mario know, that Dafychi had a personality disorder.",0.678,/oHYRfkFmQ4XKYj8RYvFdIMFxTyA.jpg,2018-05-10,0,88.0,Released,,EL,False,6.0,2,"Drama,Romance,","MVP Pictures,",,"id,","ID,",0,,,5,2,"Findo Purwono HW,"
Gabriel,fr,False,0,,,517656,tt8296610,"An adolescent participates with his class as they search for Gabriel, a missing classmate, in the forest.",0.6,/byUhqN4iigSzoRmDwrAgOYUxmgl.jpg,2018-05-11,0,12.0,Released,,Gabriel,False,5.5,2,,,,"fr,","FR,",0,,,0,1,"Oren Gerner,"
A New View of the Moon,en,False,0,/8BxdrzsK2P1rNruxy0mzauzVBr5.jpg,http://www.alexgorosh.com/reel,517519,,Wylie carries a telescope through the streets of Los Angeles to offer passersby a new and closer look at a familiar object: the moon. Because everyone needs to keep looking up. Because it is a beautiful and wondrous sight to behold the body of the moon.,0.6,/eeHoGAREfzO1coyWhAQq8PoPObM.jpg,2018-05-26,0,4.0,Released,,A New View of the Moon,False,7.5,2,"Documentary,","To Scale,",,"en,","US,",0,,"moon,telescope,los angeles, california,short,",1,5,"Alex Gorosh,"
הבן דוד,he,False,0,/rOr2dxG8hpk7NRIzPotQa298gH3.jpg,,471879,tt7157668,A comedy about a family man and his foreign worker who is facing unbased accusations.,0.6,/paUVI0hchCymd2XasONdLH29MUD.jpg,2018-05-03,0,93.0,Released,,The Cousin,False,5.5,2,"Drama,",,,"ar,he,","IL,",0,,,10,4,"Tzahi Grad,"
Listen,en,False,0,,,548782,,"Foster has been thrown into the illegal world of music and listening. When he meets Alice, the two form a relationship that can only be defined by their mp3.",0.666,/92Y3VUSLmNaYFSj0daUQu7RMSsi.jpg,2018-05-30,0,17.0,Released,Music is illegal,Listen,False,0.0,0,"Adventure,","Wist Productions,",,"en,","US,",0,,"music,",4,0,"Tzahi Grad,"
On refait les grands duos d'humour,fr,False,0,,,770870,,,0.6,,2018-05-29,0,0.0,Released,,On refait les grands duos d'humour,False,0.0,0,"Comedy,Family,","Théatre de Paris,",,,"FR,",0,,"theater play,humour,",18,1,"Nicolas Nebot,"
4 godine u 10 minuta,sr,False,0,,,546676,,"On mysterious cassettes forgotten or left behind for 17 years, a disturbing filmic material is revealed. Accompanied by the extracts of a diary written by the protagonist standing behind the camera, the images translate into a singular and transformative intimate experience. Mladen Kovačević constructs a film using sequences retracing a Serbian expedition to Mount Everest. Images from another time, shot in the almost alien, mystical landscapes reveal enigmatic characters, perilous circumstances and the suspense of confrontation to the real limits of human capabilities. An adventure film, as rigorous as it is melancholic, based on skilful editing.",0.665,/A99SWHZ44mhSqI8Qph1DVWk0J3k.jpg,2018-05-11,0,63.0,Released,,4 Years in 10 Minutes,False,0.0,0,"Documentary,","Horopter Film Production,Filmski centar Srbije,",,"sr,","RS,",0,,,1,4,"Mladen Kovačević,"
புதிய ப்ருஸ்ட்லீ,ta,False,0,/2XPXv4iJOXSTpixmqgq1iPnzqH.jpg,,527676,,"An action film directed by Mulaiyur A Sonai, starring Bruce and Raziya in the lead roles.",0.665,/ruUD5Y09OeEf8cfTCyOAKQcYjzU.jpg,2018-05-25,0,117.0,Released,Puthiya Bruce Lee is Back...,Puthiya Bruce Lee,False,0.0,0,"Drama,Action,","Sree Dindigul Venkateshvara Pictures,SKA Films,",,"ta,","IN,",0,,"bruceploitation,",2,8,"Mulaiyur A. Sonai,"
Pei Irukka Illaya,ta,False,0,/piVdm6B53wwSr0NDtIfrQAOTUcS.jpg,,527674,,Coming soon..,0.6,/5cR2sZxoIo7QLNesHoYosR3MaZE.jpg,2018-05-25,0,125.0,Released,,Pei Irukka Illaya,False,0.0,0,"Comedy,Horror,",,,"ta,","IN,",0,,,6,1,"Pa. Ranjith Kumar,"
War Raiders,en,False,0,,,525157,tt8420672,"Eastern Europe, 1944. The Allies successfully bomb a dam in France, wiping out a German installation, concealing secret codes valuable for Allied decoding. A rogue band of soldiers is sent to retrieve the codes from a hidden vault in the flooded towns ruins and bring them back to the Allied headquarters. Along the way they must fight off pockets of Nazi resistance and stay alive.",0.6,/rFR0S370GieNKqL1XzYW7Zno44n.jpg,2018-05-11,0,71.0,Released,,War Raiders,False,0.0,0,"Action,",,,,,0,,,2,2,"Mark Polonia,"
El duelo,es,False,0,,,682790,tt8362734,The story of two Knights confronted over time by the memories of a childhood in which they were friends.,0.647,/vScSrrqaBRd3oAZlpum9fOl9zDn.jpg,2018-05-04,0,8.0,Released,,The Duel,False,8.0,1,"History,Adventure,","Wovoka Film Company,",,,"ES,",0,,"love triangle,sword fight,lost of friend,",0,3,"Aritzeder Arregi,"
Fucking My Way Back Home,en,False,8000,,,525383,tt4981658,Follows a sex worker and her driver over the course of one night as she struggles to raise the cash to cover the arrears on her recently deceased mother's mortgage before returning to her hometown to claim the child her mother has been raising.,0.617,/xasPogBaITqbndl3kC4rP6gKgbo.jpg,2018-05-20,0,70.0,Released,,Fucking My Way Back Home,False,0.0,0,"Drama,",,,"en,","CA,",0,,,4,5,"Kathryn Palmateer,"
Cornbread Cosa Nostra,en,False,0,,,524388,tt7156720,A 1980s crime tale based on true events concerning the Dixie Mafia.,0.659,/kFNJiFKQXnCrXPRkLdEetVTQ8fX.jpg,2018-05-18,0,107.0,Released,,Cornbread Cosa Nostra,False,0.0,0,"Crime,Thriller,","Running Wild Films,",,,"US,",0,,,25,13,"Travis Mills,"
The Delivery Boy,en,False,0,/7udqSQ0jxeDig7iKDq43z9mq7ex.jpg,,642805,tt8541826,,0.646,/g2aPMXRPTxjjuHdymhGNPebtjW3.jpg,2018-05-24,0,0.0,Released,,The Delivery Boy,False,6.0,1,"Drama,Thriller,",,,"en,",,0,,,0,1,"Adekunle Nodash Adejuyigbe,"
Анатомия измены,ru,False,0,/fu185amRalNNWsMS4jN2JEeGiCl.jpg,,522141,,,0.6,/oGyPL2YNuX3q1VHeta81DxuS2FS.jpg,2018-05-01,0,,Released,,Anatomy of Betrayal,False,0.0,0,"Drama,Romance,",,,"ru,","RU,",0,,,7,1,"Nikolay Dreyden,"
여동생 친구,ko,False,0,,,573771,,"Min-soo is at home since his discharge from the military. His sister Soo-min and her friend So-ri come home. Min-soo is surprised to see the 'little girl' he once knew had grown up to be such a mature young lady. One day, Min-soo is watching porn when he runs into So-ri. He freezes, but So-ri seduces him, ""Want me to satisfy you?""",0.652,/gKmM4LF3JKCI3Y3Bf2ClJeMeCYY.jpg,2018-05-10,0,72.0,Released,,My Little Sister's Friend,False,0.0,0,"Drama,",,,"ko,","KR,",0,,,3,0,"Nikolay Dreyden,"
La redención,es,False,0,/v33q9P3iAvOGyT47Gud2EjYUmMr.jpg,,529680,,,0.65,/ohf5om1Q8Ykz09L3pnoTpYBmfmZ.jpg,2018-05-31,0,0.0,Released,,La redención,False,7.0,1,"Drama,History,","Anima Films,Tuyupucú Producciones,Amamos Cine,",,"gn,es,","PY,",0,,"latin,paraguay,chaco,",9,9,"Herib Godoy,"
A4 Microcosm,ja,False,0,,,522651,,"Microorganisms propagate, gather, and transform into an A4 sheet of paper. You can feel signs of life within the page.",0.648,/5nCcnMNJjzNCf47IfljHolNxGFz.jpg,2018-05-29,0,3.0,Released,,A4 Microcosm,False,0.0,0,"Animation,","Tokyo University of the Arts,",,"xx,","JP,",0,,,0,12,"Haruka Shimizu,"
Man Made,en,False,0,,http://www.manmadedoc.com/,516336,tt8323404,"From adoption and homelessness to navigating relationships and overcoming self-harm, the four transmen in MAN MADE all have something else in common: they are all bodybuilders. Through the lens of FTMFitCon, the world’s only FTM bodybuilding competition, we delve into the lives of Dominic, Rese, Mason, and Kennie as they define what it means to be a man while contextualizing that definition through the social, racial, and economic realities of their lives. For the men of MAN MADE, it’s not about winning—it’s about stepping on stage and being seen for everything they are.",0.865,/vnewWBUJyGx59xXzEDXAJRHNj1t.jpg,2018-05-22,0,98.0,Released,,Man Made,False,0.0,0,"Documentary,",,,,"US,",0,,"bodybuilding,transgender,lgbt athlete,lgbt,trans man,black lgbt,",0,1,"T Cooper,"
"6 Dynamic Laws for Success (in Life, Love & Money)",en,False,0,/ilgtvAHJtzayGj5viTqKaSMaBbS.jpg,https://www.6dynamiclawsforsuccess.com/,561896,tt5562832,"Upon discovering a coded message in the self help book ""6 Dynamic Laws for Success (In Life, Love & Money)"" which purportedly reveals the location of $2.4 million missing from a bank robbery gone bad, a demoralized ex-used car salesman sets out on a quest to find the money and remake himself in the process. However, he soon discovers he’s not the only one after the cash, and that the road to riches and self-improvement is littered with irate ex-wives, litigious fiancés, household calamities, accidental murders, and love at first sight.",0.647,/lrq0iYwF8IYMjUlGwAzvQI5B8Vn.jpg,2018-05-10,0,92.0,Released,"A tale of murder, intrigue, betrayal, and self improvement.","6 Dynamic Laws for Success (in Life, Love & Money)",False,0.0,0,"Comedy,Crime,","MPS International Pictures,LovelyMachine,Bruneau Pictures,",,"en,","US,",0,,,6,31,"Gregory Bayne,"
Springtime,en,False,0,,,525818,,"In this musical ballet short, a legendary battle is fought by Mickey, who attempts to bring spring, and Pete, who fights to continue winter.",0.615,/5WJZyRfvgNhMrEupS9NyP0Xb4Ox.jpg,2018-05-12,0,4.0,Released,,Springtime,False,0.0,0,,,,,,0,,,0,4,"Alonso Ramirez Ramos,"
Pura Vida,en,False,0,,,536142,,Four flawed friends travel to tropics where things go wrong.,0.645,/4po8h4M4buPbFhrOxkYylvWXtkh.jpg,2018-05-12,0,10.0,Released,,Pura Vida,False,4.0,1,"Animation,",,,,,0,,,0,1,"Nata Metlukh,"
अमोली,hi,False,0,/6joPpXu1WvzrYJeYei4IEDcFXLb.jpg,,522988,tt8415272,"In India, a child goes missing every 8 minutes. Where do these children go? What happens to them?  This is not just a story of one missing child. This is the reality of our nation. And yet, we sit in silence.",0.645,/dv4vdAoaqeHeXa594DgDkl42FxH.jpg,2018-05-07,0,29.0,Released,,Amoli,False,6.0,1,"Documentary,","Culture Machine,",,"bn,en,hi,kn,mr,ta,te,","IN,",0,,"sexual exploitation of children,",7,3,"Jasmine Kaur Roy,"
Home Free,en,False,0,/ncvj5AcLyLH9OaxDDEIP5ZLYQv5.jpg,,513536,tt8146710,"As college students Jake and Jan struggle to stay afloat in the current economic climate, a lucrative business opportunity presents itself through their angel investor and landlord, George. After an unfortunate series of events, the deal suddenly falls apart, and the couple, now further in debt, takes drastic measures to eliminate George to collect a large sum of money. But things do not always go to plan and after numerous failed attempts to wipe out their intended target, the couple goes on the run with George in close pursuit to even the score.",0.6,/ridOrzmSG372VZ0DIPg1gwBkICA.jpg,2018-05-03,0,112.0,Released,,Home Free,False,6.0,1,"Drama,","Wild Dogs Productions,",,,"US,",0,,,28,13,"Michael Fredianelli,"
Third Kind,en,False,0,,,519407,tt8424032,Earth has been abandoned for a long time and humanity has found refuge in outer space. Three archaeologists return to Earth to investigate the origin of a mysterious five tone signal…,0.604,/nfNFEEpvskzS1aZQkyTtP9eZjZ.jpg,2018-05-20,0,32.0,Released,,Third Kind,False,5.4,8,"Science Fiction,","Squaredsquare Films,Foss Productions,Nukleus Film,",,"en,de,el,no,ps,","HR,GR,",0,,,4,4,"Yorgos Zois,"
某日某月,cn,False,0,/wC5XBw1SpBsRpATRfLFI6pHIFRi.jpg,http://www.emp.hk/en/production/all/when-sun-meets-moon,529376,tt8386710,"In 1992, a heavy rainstorm caused massive power outage in Hong Kong. At that night, two young astrology enthusiasts, Moon and Sun, met under the starry night by the seaside. When their affection to each other grew, Sun was admitted into a boarding school and would move to another country in a few months under his father's plan.  Like the sun and moon, the couple could hardly see each other despite that they were living in the same city, but their love endured amidst the separation and opposition from Moon’s mother. Overcoming the challenges from teachers, friends and family, time has come for Sun to depart…",0.6,/yRuD28bmWERlMyKGWJez6wCipEl.jpg,2018-05-31,0,95.0,Released,,When Sun Meets Moon,False,8.0,1,"Romance,",,,"cn,","HK,",0,,,6,2,"Benny Lau,"
Não Falo com Estranhos,pt,False,0,,,522198,,,0.6,/s1Vi7jUuSlT4rjmWNjTlb00PXR7.jpg,2018-05-28,0,17.0,Released,,Não Falo com Estranhos,False,10.0,1,,,,,"BR,",0,,,3,1,"Klaus Hastenreiter,"
Chef de guerre : Mac Arthur,fr,False,0,/7V4t1niWOr9SkIaGzYEDKrSVEra.jpg,,763900,,,0.638,/q6cFQOU6nI4HpHHsfuPDWs5DUMk.jpg,2018-05-14,0,0.0,Released,,Chef de guerre : Mac Arthur,False,8.0,1,"Documentary,War,History,",,,,,0,,,0,1,"Maud Guillaumin,"
