original_title,original_language,adult,budget,backdrop_path,homepage,id,imdb_id,overview,popularity,poster_path,release_date,revenue,runtime,status,tagline,title,video,vote_average,vote_count,genre,production_companies,belongs_to_collection,spoken_languages,production_countries,review_count,review_content,keywords,cast_size,crew_size,director
Mezmer,en,False,62,/ml15s2r0xzRiv5MzXh8yih2Z3ck.jpg,https://filmfreeway.com/projects/1526616,550138,,An extreme psychological portrayal of a toxic relationship between two young lovers told from the man's perspective.,0.6,/zPZ7A19q96lJzi2KV99aKbK6uzy.jpg,2018-06-28,0,2.0,Released,,Mezmer,False,9.0,1,"Thriller,Romance,","Studio Kneesocks,",,"en,","ID,",0,,"surrealism,psychological thriller,experimental,hopeless romantic,insecure man,",2,8,"Luqman Hakim,"
Дар,ru,False,0,/zDeYaW6FjDoMTM4fytjy6bbqJhd.jpg,,524309,tt8678070,"Tolya Sidorov is a simple worker of early retirement age from some remote place in Russia. Unexpectedly he discovers his artistic talent and becomes a sensation in the world of modern art. And all this because the creation of his masterpieces happens at a very intimate moment... The fame of the unusual artist spreads across the Internet, and even experts from Moscow come to visit an exhibition of Anatoly’s urinary painting. And like in the Russian fairy tale, the hero is miraculously showered with recognition and money. But Tolya prefers to stay incognito, trying to understand whether his work is real art. And the men from the factory would laugh at him if they found out.",1.396,/6n6xb2QJvbDrZSHj4PAHsYDSguB.jpg,2018-06-03,0,90.0,Released,,The Gift,False,5.0,1,"Comedy,","Artlight,Invada Film,",,"ru,","RU,",0,,,9,17,"Mikhail Kukushkin,"
Sob a Pata do Boi,pt,False,0,/3wRAqAEUInkVoCDPU7DXT5e022f.jpg,http://sobapatadoboi.com,608249,tt10564964,"There are 85 million cows in the Brazilian Amazon, which means three cows for each human dweller grazing today and area that was once forest. Less than fifty years ago, in the 1970s, the rainforest was intact. Since then, a portion the size of France has disappeared, 66% of which transformed into pastures. Much of this change is a consequence of government incentives that attracted thousands of farmers from southern lands. Cattle ranching became an economic and cultural banner of the Amazon, forging powerful politicians to defend it. In 2009, there was a game changer: the Public Prosecutor's Office sued large slaughterhouses, forcing them to supervise cattle supplying farms.",0.6,/h5WJe25hlsIxaV5G31LlO0RE6IE.jpg,2018-06-12,0,49.0,Released,How the Amazon becomes grass.,Grazing the Amazon,False,7.0,1,"Documentary,","((O))ECO,Imazon,",,"en,fr,pt,","BR,",0,,"global warming,amazon,meat,",0,4,"Marcio Isensee e Sá,"
Clams Casino,en,False,25000,,,591573,tt8462144,The lives of four Latina women are uniquely interwoven in Clams Casino.,1.4,/ioeLpno0lRrPxiAVNm793YqVmbi.jpg,2018-06-23,0,10.0,Released,,Clams Casino,False,5.0,1,"Drama,",,,"en,es,","US,",0,,,4,3,"Pam Nasr,"
My Loneliness Is Killing Me,en,False,0,/y0enqjeL84UhO13XQgZMSDP9ski.jpg,,567415,tt8046334,"When Elliott lures the animalistic Jack to his apartment for a late night hook up, he unexpectedly unearths a dark emotional connection.",0.645,/jtwqSSwLVhmHy2qgWnuaSumHcBr.jpg,2018-06-27,0,17.0,Released,,My Loneliness Is Killing Me,False,7.0,1,"Drama,","Arpeggio Pictures,Factotum Films,",,"en,","GB,",0,,,4,9,"Tim Courtney,"
भूत भाईजान,hi,False,0,/6Z2Mvoc9n4WItfYZJaARQUlyHBG.jpg,,532913,,coming soon,0.6,/8Ewl95lzOui7ag14ZpUoQdvTSkw.jpg,2018-06-15,0,122.0,Released,,Bhoot Bhaijaan,False,10.0,1,"Comedy,Drama,","3M Productions,",,"hi,","IN,",0,,,8,12,"Habieb Naseer,"
A Live Broadcast,en,False,0,,,592912,tt7891956,"Gareth Holland, the young charismatic presenter of a dreadful infomercial show goes through a rough day of shooting. He is then taken aside by his producer who lets him know of a request from the show's sponsors to finally meet him.",0.641,/khoYGEqIJGMihri6wvBnylQtNsM.jpg,2018-06-01,0,12.0,Released,,A Live Broadcast,False,0.0,0,"Comedy,Horror,",,,,"GB,",0,,,0,9,"Mario A.L.,"
Against the Tides,en,False,0,,https://againstthetidesfilm.com/,587813,tt6793186,"The story of an extraordinary woman, marathon swimmer Beth French, attempting the world’s most extreme swimming challenge. Driven to be a role model for her autistic son, and by her battle with lifelong illness (ME), Beth confronts jellyfish, sharks, wild weather and reluctant skippers. But as her journey unfolds, dangers of the sea prove easier to conquer than upheavals of the heart.",0.641,/4Qvb9126xfA71cXQJlSLekN4B4O.jpg,2018-06-08,0,87.0,Released,,Against the Tides,False,0.0,0,"Documentary,","ARTE,Nevision,Oceans 7 Films,Red Rock Entertainment,Zero One Film,Bayerischer Rundfunk,",,"en,","GB,",0,,,0,24,"Stefan Stuckert,"
Switch,fr,False,0,,,594445,tt9056902,Two teenage girls are making love. Then one of them suddenly turns into a boy. After a fever dream everything appears to be back to normal again. Yet it isn’t.,0.639,/xNKbuNuNbiijjfftKlHdnMNhRZY.jpg,2018-06-22,0,18.0,Released,,Switch,False,7.0,1,"Drama,Science Fiction,Horror,",,,"fr,","BE,",0,,"bisexuality,transformation,lesbian relationship,lgbt,woman director,short,",3,3,"Marion Renard,"
Dino Ki Dulhaniya,ur,False,0,,http://harpalgeo.tv/program/Dino-Ki-Dulhaniyan,590928,,"When the lazy and careless Dino is fired, he calls his grandmother Dadi to claim his deceased parents' wealth. Dadi knowing Dino well tells him that he will only get the money once he is married. After being rejected by all his ex-girlfriends, Dino decides to hire an actress called Noor to play his wife while Dadi is visiting. Dadi immediately figures this out and hires Noor herself to teach Dino a lesson.",0.639,/n6n2Tci6EqMtKh8jPEkkAIjC35v.jpg,2018-06-16,0,80.0,Released,,Dino Ki Dulhaniya,False,8.0,1,"Comedy,Drama,Romance,TV Movie,",,,"ur,",,0,,"pretending to be wife,",5,4,"Mehreen Jabbar,"
少女☆歌劇 レヴュースタァライト ―The LIVE―#1 revival,ja,False,0,/wRMrPNDmHRI9sfx0xTwDUP27zed.jpg,,581829,,"At the Seisho Music Academy, the 99th Graduating Class is rehearsing for the annual production of the theatrical play, Starlight. Behind the scenes, however, an underground ""Revue Starlight"" audition, orchestrated by a talking giraffe, pits the students against each other in stage battles in order to shine as the top star. Karen Aijō, upon being reunited with her childhood friend Hikari Kagura, comes across these auditions and battles to become the top star alongside Hikari.",0.639,/rIF69DYA1jGp9Ac62ivl7kK8Prr.jpg,2018-06-27,0,74.0,Released,,Revue Starlight ―The LIVE― #1 revival,False,8.0,1,"Music,","Bushiroad,",,"ja,","JP,",0,,"music,revue,",13,2,"Kodama Akiko,"
France 98 vs FIFA 98,fr,False,0,/dpiER0RMGFchxvzlCwi5wYXgbBP.jpg,,541296,,,0.6,/88s9zstasDfnMjWnf4Va5rFrNK9.jpg,2018-06-12,0,,Released,,France 98 vs FIFA 98,False,9.0,1,,"TF1,",,"fr,","FR,",0,,,5,0,"Kodama Akiko,"
Pas le niveau,fr,False,0,,,541153,tt8690614,"Amateur, veteran athlete Bart is persuaded to participate in a discus throw event by his coach Fabiaan, a former professional athlete at the discus. Bart considers the event way above his level but went there for a chance to see Abichail again. However, once they meet, events unfold differently than he hopes.",0.6,/9Zu6hpoFLhwENhWfJ9NQIwwGNIh.jpg,2018-06-10,0,28.0,Released,,Pas le niveau,False,6.0,1,"Comedy,","Ecce Films,",,"fr,","FR,",0,,,3,2,"Camille Rutherford,"
പെട്ടിലാമ്പട്ട്ര,ml,False,0,,,534781,tt8586256,A story of four friends who leave their jobs as painting laborers and venture into the world of fisheries with the help of an old Lambretta scooter.,1.395,/htnUbmsqGOSfvp4X5MTO5tH9jSS.jpg,2018-06-29,0,122.0,Released,,Pettilambattra,False,6.0,1,"Comedy,","7Pavo Entertainments,",,"ml,","IN,",0,,,6,2,"Syam Lenin,"
Quiver,en,False,0,,,533049,tt7106888,Listening with headphones is recommended. Quiver melds horror and passion with Virginia Woolf's idea of a woman requiring a room of her own in which to uncover her true identity.,0.895,/j7STtkuSf0ZipWAhQNt9z6Oxgiy.jpg,2018-06-28,0,14.0,Released,,Quiver,False,6.0,1,"Horror,Mystery,",,,,,0,,"identity,short,",1,2,"Shayna Connelly,"
Magical Mom,en,False,2617,/bRw5aMHksOP9chLfXp60cCeQaZv.jpg,,531995,,"Daiki just wants to fit in at school, but his magical girl mother might ruin everything for him by bursting in on Career Day. Will the power of love hold strong amidst family tensions???",0.645,/qOFpzQ0DRMz6ylsZfzb5HecZHT3.jpg,2018-06-17,2617,3.0,Released,,Magical Mom,False,5.0,1,"Animation,Fantasy,Comedy,","Ringling College of Art and Design,",,"en,",,0,,"classroom,magical girl,student film,mother son relationship,mother son,short,",2,6,"Prinn Thongcharoen,"
Bloß keine Tochter!,de,False,0,/u4vjxZgOOIl1QkV4eGTy9qMHgWW.jpg,,531115,,,0.6,/mCZMBK2zECwqFBvLcQTRWmJ4Gza.jpg,2018-06-19,0,0.0,Released,,Bloß keine Tochter!,False,5.0,1,"Documentary,","Bildersturm Filmproduktion GmbH,NDR,",,"de,","DE,",0,,"asia,abortion,forced abortion,",1,21,"Dorothe Dörholt,"
32,de,False,5000,/l6z8x2dxce36OV1WiE1ur9mw3As.jpg,,531111,,,0.6,/aCRp0XB7EG0wX6SEPnIWdYrkpAX.jpg,2018-06-30,0,,Released,,32,False,6.0,1,"Thriller,Mystery,Action,",,,"de,","DE,",0,,"martial arts,hero,fight,thriller,mystery,delivery boy,mystery woman,warriors,",4,9,"Merlin Morzeck,"
Conviction: Murder in Suburbia,en,False,0,,,530920,,"Inside Justice investigate the conviction of Glyn Razzell, found guilty of his wife's murder. Glyn maintains his innocence, and now there's an alleged link with a double murderer.",0.6,,2018-06-19,0,120.0,Released,,Conviction: Murder in Suburbia,False,10.0,1,"Documentary,",,,,,0,,,1,0,"Merlin Morzeck,"
Trissotin ou les Femmes savantes,fr,False,0,,,528114,,,0.639,,2018-06-03,0,,Released,,Trissotin ou les Femmes savantes,False,8.0,1,,"Théâtre de La Criée,France Télévisions,",,"fr,","FR,",0,,,6,1,"Merlin Morzeck,"
Электрический ток,ru,False,0,/m3JiLuefv5rnPb89dkawkZtFfxu.jpg,,525506,tt7771076,"A story about attraction and parting, the laws of physics and Gippius’s poetry.",0.639,/9UvBRRbIdIn4Py7PVzYqoINdn4j.jpg,2018-06-03,0,9.0,Released,,Electric Current,False,7.0,1,,,,"ru,",,0,,,2,6,"Pyotr Fyodorov,"
Мёртвые ласточки,ru,False,0,/tjsgHSZM5eMjXG2i5N9ImcXB2oe.jpg,,524300,tt9261274,"Sasha, a singer at a musical theatre, persuades his friend Kulik to take him to a remote sacred place for fishing. Soon they find out that wood spirits live here. Kulik warns Sasha to ask them of nothing and not to fool the evil spirit, but he breaks the taboo — and now the spirits demand blood payment. Kulik faces a difficult choice: to leave Sasha in the forest and escape, or pull him out and pay with his life.",0.645,/z8Del7vpAhDHWgEzI3LHAy735a9.jpg,2018-06-08,0,93.0,Released,The forces of evil - it is a bad company.,Dead Swallows,False,3.0,1,"Thriller,","Gorky Film Studios,Эйрфильм,",,"ru,","RU,",0,,,6,5,"Natalya Pershina,"
Personal Statement,en,False,0,,https://www.personalstatementfilm.com/,523797,tt6156338,"Karoline, Christine and Enoch are high school seniors who want to be the first generation in their families to go to college, and they are determined to bring their friends with them. That's why they work as peer college counselors in their schools even as they reach towards their own college dreams. Karoline, Christine and Enoch are fighting for the right to a better future, for themselves and for every single one of their classmates.",0.6,/sQGgCSCoAezy507Nx8kKLLmY5yN.jpg,2018-06-13,0,87.0,Released,,Personal Statement,False,10.0,1,"Documentary,",,,"en,",,0,,,0,10,"Juliane Dressner,"
榎田貿易堂　,ja,False,0,,http://www.dub.co.jp/movies/enodabouekido/,522374,tt5969618,"Enokida Trading Post is a second-hand shop run by Yojiro Enokida , whose personal mantra is, ""Anything but garbage. We take it all."" The shop serves as a gathering place for employees and regular customers, who come with troubles in hand. One summer day, part of the shop's sign falls down. Yojiro thinks this is a sign that something spectacular is about to happen, and indeed their problems take on lives of their own from that day onward.",0.639,/gRg9L3BU7PMSOskG66IA1XnJyNK.jpg,2018-06-09,0,110.0,Released,,Enokida Trading Co.,False,6.0,1,"Comedy,",,,"ja,","JP,",0,,,6,2,"Ken Iizuka,"
The Haunted Tower,en,False,0,,,519209,tt8304404,A look a Napoleonic era tower,0.639,,2018-06-01,0,,Released,,The Haunted Tower,False,0.0,1,"Documentary,",,,,,0,,"haunted castle,martello,",1,1,"Ken Iizuka,"
Дело Собчака,ru,False,0,/pU5c029oAV7WQND202vYt0ldeUI.jpg,,519033,tt8342962,"After the father’s death, the daughter of one of the forefathers of modern Russian democracy, Ksenia Sobchak, tries to understand the 18 years of his political fate. Together with the director Vera Krichevskaya she gives the word to Anatoli Sobchak’s colleagues and opponents, gets acquainted with the criminal case which annulled his career, and tries to find an answer to the question what Anatoly Sobchak’s fate would be in today’s Russia.",0.6,/i8BYpnXA76DlIxqjpkhJptxO1Oi.jpg,2018-06-12,0,117.0,Released,,The Case,False,5.0,1,"Documentary,","Кинокомпания «Магнетик»,",,"ru,","RU,",0,,,11,4,"Vera Krichevskaya,"
猫は抱くもの,ja,False,0,/sCqrvQQc00YUQ3sRsrhI02676Uf.jpg,http://nekodaku.jp/,522835,tt9742106,"A 33-year-old supermarket worker at a provincial city used to be an idol, but could not see a future as a singer. Sick of everything, she moved to a provincial town and met Yoshio, a pet cat she saw at a store.",0.631,/iD5TRhfiVAb14PmpIucJoCtZ4iu.jpg,2018-06-23,0,109.0,Released,,The Cat In Their Arms,False,0.0,0,"Drama,","Kino Films,",,"ja,","JP,",0,,"cat,",17,3,"Isshin Inudô,"
찾을 수 없습니다,ko,False,0,/IcU8swqmVD2QcOfFNn3QIGnvsR.jpg,,655861,,"Early 2000s, Ji Hwan who transferred from Daegu to Chilgok falls for Eun Ah who moved from the same town. One day, Eun Ah tells him to go to Daegu for fun.",0.622,/bZvWuMsu5JsYNAzI9eCLrYZvc8r.jpg,2018-06-28,0,28.0,Released,,404 Not Found,False,0.0,0,"Romance,Drama,","Daegu Media Center,",,"ko,","KR,",0,,"first love,daegu,",2,5,"Uhm Ha-neul,"
Alma Mater,en,False,0,,,636495,tt7385598,"Fall, 1993. On Alumni Weekend at Beecher College, warring student groups find their events double-booked in the same space. Can the Riot Grrls and the Women of Substance ever agree - even for just a night? A musical comedy about feminism, friendship, and finding common ground.",0.612,/nrv2Rgrd2n63svwmtE5fV5RN4f1.jpg,2018-06-16,0,29.0,Released,,Alma Mater,False,0.0,0,,,,,,0,,,0,1,"Nathan Brewer,"
De Hensynsløse,no,False,0,,,549526,tt8954790,"Silje wants to leave her boyfriend, but when she finds him in a half-hearted attempt to hang himself she has to reconsider, in fear of acting reckless.",0.612,/1IhggqPmhsNKZ2RMDq5rO8l4UR4.jpg,2018-06-10,0,25.0,Released,,Dog Eat Dog,False,0.0,0,"Comedy,Drama,","Westerdals Oslo ACT,",,"no,","NO,",0,,,7,20,"Rikke Gregersen,"
Hidden Peaks,en,False,0,,,536134,tt2924488,Two survivors struggle through a dangerous journey in a world shrouded with evil and terror.,0.861,/68IqPS1VZcLb6RY3DhmcSo0BRXx.jpg,2018-06-26,0,101.0,Released,,Hidden Peaks,False,0.0,0,"Action,Adventure,Drama,",,,"en,",,0,,,3,2,"Adrian Castro,"
Night Shift,en,False,0,,,530839,tt7456852,"After a chance meeting in a hotel years later, two men reignite an incendiary relationship forged by their mysterious shared past.",0.611,/fL6VYpgfsnTyrXAASgxPrK4kBHy.jpg,2018-06-08,0,13.0,Released,,Night Shift,False,0.0,0,,,,,,0,,,2,2,"Chris Phillips,"
Hum,en,False,0,,https://www.youtube.com/watch?v=CWOyBgfeAyg&feature=share,530748,,"A short film by Zoe Ferrell, addressing topics of gun violence and mental illness.",0.861,/wcBhjh3jshcjJJtr8jHt3Bw2ZYb.jpg,2018-06-16,0,6.0,Released,,Hum,False,0.0,0,"Thriller,Drama,",,,,,0,,,2,8,"Zoe Ferrell,"
モダン・ラブ,ja,False,0,/xWxG51Io1xFaNOGAo7LGMoQ8qiE.jpg,http://modernlove.p-kraft.com/,527490,tt7471530,"""Parallel universes, doppelganger, world lines, reality, truth, jealousy, delusion, adoration, truth, regret, love, dreams, memories, borders. I don't understand it … I just want to see you!""  The newly discovered planet Emanon emerges one night at the sky. A weird customer brings Mika a strange present from his journey to ""Agartha"". And she... is still unable to cope with the sudden parting of Teru.",0.616,/t4UUfLouGd6x8SFyn45qLRiVaxd.jpg,2018-06-30,0,115.0,Released,"When this love is over, a new world begins.",Modern Love,False,0.0,0,"Romance,Science Fiction,","P-kraft,Laughter,",,"es,en,ja,","JP,",0,,,5,4,"Takuya Fukushima,"
Histèria de Catalunya,es,False,0,/bZ9TOzThqdonpSJpitB3hrFTlo2.jpg,,533154,,"A punk documentary which is, at the same time, a history of Catalonia, an analysis of its political situation in 2017, a comic lamentation on the milestones of the Procés —the broken, unsuccessful path started October 1st which eventually should've ended with a true declaration of independence from Spain—, and a chaotic festival of references to pop culture, from Dumbo to Salvador Dalí.",0.6,/krnQvHh26VtbGBuWVRsu4GN0T07.jpg,2018-06-30,0,80.0,Released,,Histèria de Catalunya,False,0.0,0,"Comedy,Documentary,","Made in Hell,",,"ca,","ES,",0,,"barcelona, spain,spain,independence movement,catalunya  history,transgressive film,spanish history,collective movie,episodic movie,",3,20,"Jesús Brotons,"
Data Mining the Deceased: Ancestry and the Business of Family,en,False,0,,,528648,tt8525846,“Data Mining the Deceased” prods the industry behind the exponential intensity in genealogy. What are the motivations of the key players and how are their ambitions affecting the millions of North Americans who are searching for answers?,0.6,/cpiNCRePXwUwAzNB77gUcznTBgF.jpg,2018-06-06,0,57.0,Released,,Data Mining the Deceased: Ancestry and the Business of Family,False,0.0,0,"Documentary,",,,"en,",,0,,,1,1,"Julia Creet,"
For the Love of Mary,en,False,0,,,620422,,"The first time 97-year-old runner George Etzweiler completed the race up the northeast’s tallest peak, Mount Washington, he was 69 years old. Despite having a pacemaker, the State College, Pennsylvania resident continues to compete in the grueling 7.6-mile race up nearly 4,700 feet of paved road, breaking his own record each year for oldest finisher. In addition to his ancient, lucky, green running shorts, Etzweiler carries something else special with him: The memory of his late wife of 68 years, Mary.",0.611,/wovDG3oABiuiNl9sdBZ0ScFyHiG.jpg,2018-06-05,0,6.0,Released,,For the Love of Mary,False,0.0,0,"Drama,",,,"en,",,0,,,1,4,"Simon Perkins,"
For You,en,False,0,,,593270,,"Marta is a recent graduate of prestigious vocal studies. She is coming back home from England, after three years of living there. Her family and friends throw her surprise party to celebrate her success. Marta needs to face everyone she left behind to follow her dreams, including her ex-boyfriend. Marta puts on the mask of the winner, though it breaks the minute she finds herself alone with her oldlove.",0.611,,2018-06-01,0,18.0,Released,,For You,False,0.0,0,,,,,"PL,",0,,,0,0,"Simon Perkins,"
F*ck,en,False,0,,,582189,tt8012346,A young couple try to navigate their sex life after the birth of their baby.,0.611,/ayrtaVP2I8K3ClXJqXDX52Fbc16.jpg,2018-06-17,0,10.0,Released,,F*ck,False,0.0,0,,,,,,0,,,0,1,"Danny Morgan,"
Many Loves One Heart,en,False,0,,,530366,tt7642118,LGBTQ activism in Jamaica and the struggle for human rights.,0.611,/nlRUxhwKUCFcxE7Co19YSHIfbeK.jpg,2018-06-22,0,18.0,Released,,Many Loves One Heart,False,0.0,0,"Documentary,",,,,"JM,US,",0,,,0,1,"Sarah Feinbloom,"
PEACE MAKER 鐵 前篇～想道～,zh,False,0,,,750675,,,0.61,/gjN15Lgz8LWkDxrVLEWrwBmyY2n.jpg,2018-06-02,0,0.0,Released,,PEACE MAKER 鐵 前篇～想道～,False,0.0,0,,,,,"JP,",0,,,5,1,"Sarah Feinbloom,"
None of the Above,en,False,0,,,595998,,"Chronicling the highs and lows of bisexual online hook-ups by posting regular updates to her ever-growing number of followers, a vivacious Internet vlogger embarks on a public dating odyssey. Seeking affirmation and genuine affection, these fleeting encounters and shallow connections only compound her dissatisfaction, leading her towards increasingly risky behaviour, both on and offline. After receiving a heartfelt message from username “Red X”, Cassie optimistically goes on one final date. But when sensitive footage of their rendezvous goes viral, online praise and approval quickly turns to abusive vitriol. In this cautionary tale of the perils of ""sharing"" ourselves, Cassie’s desperate attempt to fight the tide of public opinion leads to tragic real-world consequences.",0.61,/tXcSDUCB4hEiccEvl0IskxvPI4m.jpg,2018-06-23,0,16.0,Released,,None of the Above,False,0.0,0,,,,,,0,,,0,1,"Siri Rødnes,"
Étreintes,en,False,0,,https://justinevuylsteker.com/Etreintes,554148,tt9073852,"Standing still in front of the open window, a woman stares at the dark clouds that obscure the sky. Immobile, she fights against the remembrances of the past. In the clouds, a passionate embrace appears.",0.611,/us6iS9RPW9pAYdIEi1vZDjPtyVu.jpg,2018-06-11,0,6.0,Released,,Embraced,False,0.0,0,"Animation,","Offshore,ONF | NFB,",,"xx,","CA,FR,",0,,"human relationship,connection,",0,13,"Justine Vuylsteker,"
Searching for Shergar,en,False,0,/2BKcEsVOkrPVyLvKoppmBebzCXG.jpg,,538854,tt8396790,"Documentary in which Alison Millar sets out to unearth the secrets behind the mystery of Shergar's disappearance in 1983, at the height of the Troubles",0.611,,2018-06-07,0,60.0,Released,,Searching for Shergar,False,0.0,0,"Documentary,TV Movie,","BBC Northern Ireland,Erica Starling Productions,",,"en,","IE,GB,",0,,,7,2,"Alison Millar,"
Sessiz Ol,tr,False,0,,,529497,tt10392666,,0.6,/sLics5ekIOva0F0dEHBGUe7JwwZ.jpg,2018-06-29,0,,Released,,Sessiz Ol,False,0.0,0,"Horror,Thriller,","MC Film,",,,"TR,",0,,,6,2,"Samet Çakirtas,"
Courtney & Chester,en,False,0,,,754089,tt8839838,Gay pantomime couple adopt two life sized puppets and learn life is now a comedy.,0.609,/v0ClL3ULilxvFJa8ngKYswoDnR8.jpg,2018-06-22,0,14.0,Released,,Courtney & Chester,False,0.0,0,,,,,,0,,,0,1,"Mazahir Rahim,"
霍家拳之威震山河,zh,False,0,/u9T8sHhHQg8VbWHqJUXOTPpDMwS.jpg,,746167,tt11784470,"He Dachuan was killed in helping his brother Huo Zhenshan to escape. Twenty years later, Huo Zhenshan opened a martial arts gym in Shanghai and looked for He Dachuan's descendants. Facing the challenge of the black market boxing hall, Huo Zhenshan defeated his opponent but refused the bounty, making the witness Shitou respectful. Shitou turned out to be He Dachuan's long-lost child!",0.609,/7IAn1gDb2kpN1YeCFjgUW8GWrvG.jpg,2018-06-09,0,95.0,Released,,Shocking Kung Fu of Huo's,False,0.0,0,"Action,Drama,","Blackfin (Beijing) Culture & Media Co.,",,"zh,","CN,",0,,,8,6,"David Dai,"
Camion de pompiers : un défi technologique,fr,False,0,/6nLCVYRH9zrRSV0qcr83yhszA6N.jpg,,720200,,,0.609,,2018-06-15,0,0.0,Released,,Camion de pompiers : un défi technologique,False,0.0,0,"Documentary,",,,"fr,","FR,",0,,"technique,",0,1,"Olivier Lacaze,"
Nitishastra,hi,False,0,,,688282,tt11102268,"Roshni, a self defense instructor is clear on her objective- to equip girls with training to protect themselves and take on the world. Her life takes a drastic turn when her brother commits a crime. Will the sister follow the known path or will she take matters in her own hands?",0.609,/851qWRZkqjCCWVqM2ED0cfYyTLx.jpg,2018-06-04,0,20.0,Released,,Nitishastra,False,0.0,0,"Action,Drama,","Royal Stag Large Short Films,",,"hi,","IN,",0,,,4,4,"Kapil Verma,"
Fiction,en,False,0,,,656687,,"""light-time, fluorescent lamps buzzing and scuttling insects a hand writing in a blank book, writing and attempting to record a dream. The image envelopes the viewer, the projection plays on all surfaces insects, hand and lights slide across the floor dream and reality collide.""",0.609,,2018-06-26,0,13.0,Released,,Fiction,False,0.0,0,,,,,,0,,,0,1,"Apichatpong Weerasethakul,"
Glasba je časovna umetnost 3: LP film Laibach,sl,False,0,,,644553,tt8434166,,0.609,/p05Cmhj0w7AZgv1ugRMZDns9tFr.jpg,2018-06-12,0,,Released,,Glasba je časovna umetnost 3: LP film Laibach,False,0.0,0,"Documentary,",,,"sl,",,0,,"laibach,lp,",0,0,"Apichatpong Weerasethakul,"
Aphrodisiac,fr,False,0,/yeELPf2vSi3lOygZ9xsu8g99lzF.jpg,,628317,,"Lucas Keller is a talented biochemist, who made a great discovery, managing to synthesize the love potion, meant to make anyone who uses it irresistible sexually. After having tested it on his neighbor, and to make this work fruitful, he decided to sell this product illegally to various clients, with very different profiles, from the world-class jewelry thief to the tightly timed businesswoman. going through her own sister, who has hidden fantasies that she dreams of satiating ...",0.609,/wTibkwZqOGfzMm0jY3aoXg4x3Pa.jpg,2018-06-05,0,113.0,Released,,Aphrodisiac,False,0.0,0,,"Jacquie & Michel ELITE,",,"fr,",,0,,,5,1,"Kris Bakelit,"
I Go Further Under,en,False,0,,http://www.jnewitt.com/work/escape.html,613491,tt9582670,"I Go Further Under is inspired by the true story of Jane Cooper who, in 1971, at 17 years of age, arrived in Hobart from Melbourne and asked local fishermen to take her to a remote island where she intended to live in solitude, hoping to remain there permanently despite having limited means and no plan of how she would survive the long winter months. She lived in almost total isolation for 12 months despite her act of withdrawal triggering controversy both politically and within the media. I Go Further Under incorporates aspects of Jane Cooper's story to delve into an ambivalent space of escape, unpacking the associated experiences of detachment, isolation, surveillance, insanity and severance. It follows the hesitations, reluctance and fragility of leaving here and going elsewhere, away from North, deep into the idea of South.",0.609,,2018-06-01,0,70.0,Released,,I Go Further Under,False,0.0,0,"Drama,",,,"en,",,0,,"sea,isolation,island,female protagonist,tasmania,",2,2,"James Newitt,"
eROTik,en,False,0,,,609183,tt10719944,"A loner madman necrophile, with also the passion of the ancient Egypt culture, start to mummifies the bodies of young victims to satisfy his desire for love and sex",0.609,/ehz59oDtD4gYVOZ0geoaeiZ65LQ.jpg,2018-06-13,0,70.0,Released,“But it is easy to call a man in love a mad man.”,eROTik,False,0.0,0,"Horror,",,,,"TR,",0,,,1,1,"Domiziano Cristopharo,"
At Midnight Plays a Dance-Tune,nl,False,0,,,580644,,"When the Dutch filmmaker Roy Seerden’s mother dies, there’s no holding him back. Sex, drugs, roaming through the night: his life transforms into a bundle of energy, grief and detachment. At the same time, he can’t help thinking of Antoine, the strange neighbor from his youth. Antoine the non-conformist, who was eventually thrown out of his home and ended up on the street. Without putting it into words, Seerden draws an obvious parallel between Antoine and himself.",0.609,/d0genrZEbGYhjt48KWc2tFAzvDd.jpg,2018-06-25,0,30.0,Released,,At Midnight Plays a Dance-Tune,False,0.0,0,,,,"nl,fr,",,0,,,0,9,"Roy Seerden,"
The Double Life of George Michael,en,False,0,/5xoDbygqhVnNqfn1RtduyMwkuvw.jpg,,568924,tt8583394,"George Michael was one of the greatest pop stars of his generation, with millions of albums sold around the world both as part of the pop duo Wham! and as a soloist. But behind the persona, things were not all they appeared.",0.6,/msRAvmImma5Svg1q33izCyew6P6.jpg,2018-06-21,0,120.0,Released,,The Double Life of George Michael,False,0.0,0,,,,,,0,,"gay artist,gay,",1,3,"Storm Theunissen,"
Open Wide,en,False,0,,,565721,tt7696244,"Mr. Karobka hadn’t visited his dentist for a long while. In his absence, the clinic had adopted a new routine procedure.",0.609,/gUUUnOCMbdWeyv13OtUapoHa1qI.jpg,2018-06-01,0,4.0,Released,A root canal with a happy ending.,Open Wide,False,0.0,0,"Comedy,","Rosco,Little Dot Studios,",,,"GB,",0,,,2,2,"Gideon Beresford,"
Feet,en,False,0,,,554683,tt8544502,"In the cutthroat world of ballet, an overlooked dancer fights for one last chance to make it big.",0.6,/o6ZFAq4jcWWvz9Q1heXClGV1Cqc.jpg,2018-06-09,0,12.0,Released,,Feet,False,0.0,0,,,,,,0,,,0,0,"Gideon Beresford,"
