original_title,original_language,adult,budget,backdrop_path,homepage,id,imdb_id,overview,popularity,poster_path,release_date,revenue,runtime,status,tagline,title,video,vote_average,vote_count,genre,production_companies,belongs_to_collection,spoken_languages,production_countries,review_count,review_content,keywords,cast_size,crew_size,director
The Matchmaker's Playbook,en,False,0,/xw8hpRttw101BSvna9kz8JQSiUX.jpg,https://watch.passionflix.com/watch/6cec4c14-a3a1-4e93-a867-fa08c7106b00,510938,tt7913934,"After a career-ending accident, former NFL recruit Ian Hunter is back on campus, and he's putting his extensive skills with women to work as one of the masterminds behind a successful and secretive dating service. But when Blake Olson requests the services of Wingmen, Inc., Ian may have landed his most hopeless client yet. As Blake begins the transformation from hot mess to smokin' hot, Ian realizes he's in danger of breaking his cardinal rule....",8.683,/tpdLAbE4C7AMY77xFNguMX1XIb8.jpg,2018-03-15,0,90,Released,,The Matchmaker's Playbook,False,6.6,26,"Romance,","PassionFlix,",,"en,","US,",0,,"based on novel or book,",1,2,"Tosca Musk,"
First Match,en,False,0,/jP7GwNF0xtpYptH4VwBSBUH28dX.jpg,,502122,tt6061074,"Hardened by years in foster care, a teenage girl from Brooklyn’s Brownsville neighborhood decides that wrestling boys is the only way back to her estranged father.",8.675,/zwmtK6A7jwriIY0gh0HUgvI1ETA.jpg,2018-03-12,0,94,Released,This is HER fight.,First Match,False,6.3,108,"Drama,","CreativeBionics,Clubhouse Pictures,",,"en,","US,",0,,"wrestling,sports,teenager,brooklyn, new york city,estranged father,woman director,",33,21,"Olivia Newman,"
Gemini,en,False,0,/5wdm5vRfsQF1bjSMVbq9LmKEpZs.jpg,https://www.geminithefilm.com/,412302,tt5795086,"A heinous crime tests the complex relationship between a tenacious personal assistant and her Hollywood starlet boss. As the assistant travels across Los Angeles to unravel the mystery, she must stay one step ahead of a determined policeman and confront her own understanding of friendship, truth and celebrity.",8.367,/oIltQs7MPk7VQFG3DJfgC63mShU.jpg,2018-03-30,0,93,Released,,Gemini,False,5.5,85,"Mystery,Crime,Drama,Thriller,","Neon,filmscience,Syncopated Films,Rough House Pictures,",,"en,","US,",0,,"boss,hollywood,los angeles, california,policeman,personal assistant,starlet,",17,14,"Aaron Katz,"
Welcome the Stranger,en,False,0,/51aiE8fEXchmbLIyX7Smm3zJavV.jpg,,413852,tt5716280,"Alice arrives unannounced at her estranged brother Ethan's house in an attempt to reconcile, but bizarre visions, the return of his strange girlfriend and Alice's paranoia and suspicion force the siblings to cling onto reality amidst mysterious circumstances.",8.62,/fZch4FhfexA18gUUQjHXKnLmkjh.jpg,2018-03-20,0,94,Released,,Welcome the Stranger,False,5.1,30,"Drama,Mystery,Thriller,Science Fiction,",,,"en,","US,",0,,"paranoia,suspicion,sibling,",5,19,"Justin Kelly,"
Children of the Corn: Runaway,en,False,0,/iOfJGauq9qvfRwWQbwXGoo1OCXT.jpg,,445710,tt5565634,"The plot of Children of the Corn: Runaway follows a young pregnant Ruth who escapes a murderous child cult in a small Midwestern town. She spends the next decade living anonymously in an attempt to spare her son the horrors that she experienced as a child. She lands in the small Oklahoma town, but something is following her. Now, she must confront this evil or lose her child.",8.585,/mibVNUTPTrF8pZeOgdUkkU21KXG.jpg,2018-03-13,0,82,Released,,Children of the Corn: Runaway,False,5.5,25,"Horror,","Dimension Films,",Children of the Corn Collection,"en,","US,",0,,"small town,sacrifice,sequel,human sacrifice,religious cult,killer children,",15,24,"John Gulager,"
Hostile,en,False,0,/7CkWjCYTDs33qJAUvhxQ92D7S1N.jpg,,461992,tt5085522,"Juliette, a lone survivor of an apocalyptic era, fights to survive against hunger, thirst, a broken leg and strange disturbing creatures that only comes out at nighttime.",8.486,/jHoH3msslMLcFNipHU2cfeQ0miN.jpg,2018-03-08,0,82,Released,,Hostile,False,5.1,159,"Drama,Horror,Romance,Science Fiction,","Full Time Films,Europa Filmes,",,"en,","BE,FR,",1,"A strangely compelling yet uneven film telling two stories, one about a stranded and wounded women who tries to survive the night in a post-apocalyptic world, the other about a man and a woman meet and fall in love.  

The post-apocalyptic story would've worked best on it's own, and the love story is kind of a distraction if you are looking for a post-apocalypse film.  The love story works well within the frame work of the post-apocalypse drama, but it's not often that people who like genre films will enjoy a straight romantic drama added into the mix.  I personally thought the two stories worked well together, but the film had several faults.

First off some of the acting was a bit dodgy, mainly in the love story.  I didn't always completely believe the love between the two leads, especially from Grégory Fitoussi.  Brittany Ashworth who plays Juliette was much better, especially in the post-apoc story.

One of the other big problems was trying to understand what connected the two stories.  I spent most of the film guessing grand twists, and was disappointed when the twist was actually really small and a bit silly. The classic problem with films that straddle the before and after of an extinction level event is you have to give enough time for the story to naturally play out.  Instead in the film it seems like society completely collapses into a desert waste land in about 18 months.  

It's like films that are set 15 years in the future.  Your audience will watch the film now and in 15 years point out all the things that haven't come to pass, let's call it the Back to the Future effect.  And this is one of the flaws of this film, Juliette doesn't look significantly aged enough for this future to be as bad as it is.  Not enough time can possibly pass for the world to completely fall apart.  Maybe I'm reading too much into this, but it took me out of the film a lot.

All in all, there are worse ways to spend 90 minutes.  

6/10,","post-apocalyptic future,",10,48,"Mathieu Turi,"
55 Steps,en,False,0,/uekBPuQBbbT6OAQZ1IcP8GIi6Hv.jpg,,445456,tt4459156,"55 Steps is based a the inspiring true story of Eleanor Riese, a mental illness patient herself, who brings a class action suit to give competent mental patients the right to have a say in their medication while they’re in a hospital, and Colette Hughes, the lawyer appointed to her case.",8.462,/lZOzJBELeg0c24msieggqWVvjB1.jpg,2018-03-01,0,115,Released,Justice is won step by step,55 Steps,False,7.6,81,"Drama,","Elsani Film,Potemkino Port,MMC Movies,Mass Hysteria Entertainment,Aloe Entertainment,",,"it,en,","BE,US,DE,",0,,"biography,lawyer,mental patient,legal battle,unlikely friendship,",27,48,"Bille August,"
Child of Satan,en,False,1500000,/j8XDb7rZob7zpb7r2QTB4LdX22l.jpg,,391872,tt2268018,"New mom battles the evil lurking within as her adulterous husband hides a dark secret that may lead to the human extinction. After a freak accident during her baby shower, Allison, a dedicated nurse, is rushed to the hospital. After the premature birth of her son Neron, strange events emerge: illusions, vivid dreams, and unexplained killings. The events are linked back to Neron as Allison is taken by sudden premonitions that reveal the victims of her son's next choice.",7.165,/tHAy9bqMa9dlefsiK82CVInQn6y.jpg,2018-03-06,0,96,Released,Knowledge leads to extinction.,Child of Satan,False,3.4,5,"Action,Drama,Horror,Mystery,Thriller,","Lekhraj Films Production,Applied Art Productions,",,"en,","US,",0,,"mother,undead,cheating husband,zombie,evil,dark secret,human extinction,",13,18,"Sam Son,"
A Bluebird in My Heart,en,False,0,/mgftDejDSzhUjMbWHAKVroGoB45.jpg,,478308,tt6921496,An ex-con's attempts to live a quiet life are derailed when the daughter of the woman sheltering him is the victim of a vicious attack.,11.516,/9UqetP9ZYl5O7lAeqoiMtfwl4ql.jpg,2018-03-10,0,86,Released,A Film By Jérémie Guez,A Bluebird in My Heart,False,6.1,59,"Thriller,","Umedia,Atchafalaya,Labyrinthe Films,",,"en,fr,it,","BE,FR,",0,,"hotel,teenage girl,ex-con,",4,6,"Jérémie Guez,"
6 Balloons,en,False,0,/vnPl93ld9Sfp9gkSFGOh7v0cjRy.jpg,,500634,tt6142496,"Over the course of one night, a woman drives across LA with her heroin addict brother in search of a detox center, with his two-year-old daughter in tow.",8.157,/aqSQCTtehs7bF8VhpnAtrP5yUo.jpg,2018-03-12,0,75,Released,Let go with love.,6 Balloons,False,6.1,190,"Drama,","Campfire,Free Association,",,"en,","US,",0,,"drug addiction,heroin,woman director,brother sister relationship,",11,12,"Marja-Lewis Ryan,"
지금 만나러 갑니다,ko,False,0,/1YwobLXEIaHd82AXlCNUqh1SETt.jpg,,499028,tt8092252,"Along with his young son, Ji-ho, Woo-jin misses his wife Soo-a, who died after promising to return a year later with the rainy season. Miraculously, they reunite with Soo-a when the rainy season comes around, but she has no memory of her husband and son whom she dearly loved.",8.123,/sEeH8ce2YeZHFng3AddqsQ2niLf.jpg,2018-03-14,18588844,132,Released,Be With You,Be with You,False,8.1,66,"Romance,Drama,","Lotte Entertainment,Movierock,Studio By The Library,Green Tree Pictures,",,"ko,","KR,",0,,"remake,death of a loved one,",16,14,"Lee Jang-hoon,"
Das schweigende Klassenzimmer,de,False,0,/kt3UuEaGYTIMRbH543SOv27TNEg.jpg,,454693,tt6576556,"Stalinstadt, East Germany, 1956. While the Hungarian uprising against Soviets is taking place, teenage members of a classroom of the local school perform a seemingly harmless act that causes unexpected consequences.",7.813,/yiir3WyRQaGY8HULN5lQlSf8qSI.jpg,2018-03-01,0,112,Released,"East Germany, 1956. One minute of silence changed their lives forever.",The Silent Revolution,False,7.5,148,"Drama,History,","Akzente Film und Fernsehproduktions,StudioCanal,WunderWerk,Zero One Film,ZDF,",,"de,ru,","DE,",0,,"police state,classroom,freedom of speech,high school,east germany,hungarian revolution,1950s,freedom of expression,comunism,",17,17,"Lars Kraume,"
Tango One,en,False,0,/H1odJQaTpIs0FR3T8YOv55ST14.jpg,,479198,tt5749570,Three officers are assigned to go undercover and join a mission to capture Den Donovan.,7.787,/xtHF1l1ESIxVdFTxiv84ze7tqwk.jpg,2018-03-02,0,112,Released,Never lose sight of the target.,Tango One,False,5.4,21,"Crime,Drama,Thriller,","Apex Media Films,Creativity Capital,Rodaje a la Carta,Three Wise Monkeys Productions,",,"en,","GB,",0,,"corruption,based on novel or book,undercover,drug dealer,recruit,daughter,godfather,criminal empire,",19,38,"Sacha Bennett,"
大象席地而坐,zh,False,2500000,/vAp1u1TVufGRzmNsqtVuZhdHUFY.jpg,,499556,tt8020896,"In the northern Chinese city of Manzhouli, they say there is an elephant that simply sits and ignores the world. Manzhouli becomes an obsession for the protagonists of this film, a longed-for escape from the downward spiral in which they find themselves.",7.747,/bJfkDnsY9z9ohWdyzyCAqYZxbnS.jpg,2018-03-08,0,234,Released,,An Elephant Sitting Still,False,8.2,83,"Drama,","Dongchun Films (Beijing),",,"zh,","CN,",0,,,46,12,"Hu Bo,"
El aviso,es,False,4642619,/nyX2zXQ8eePITQNG7aj8RldHGgT.jpg,https://deaplaneta.com/es/el_aviso,508018,tt3711510,Ten-year-old Nico receives a threatening letter and now his life is in danger. No one seems to believe him except one person that he doesn't know.,7.718,/zHyLc0TpcufC3ELL4yFlKHS3fAN.jpg,2018-03-10,0,93,Released,Only the past can help you solve the future,The Warning,False,6.1,259,"Thriller,Drama,Fantasy,","Film Factory,Morena Films,Movistar+,The Warning of Rivard,Tormenta Films,TVE,",,"es,","ES,",0,,"mathematician,bullying,gas station attendant,mother son relationship,",34,10,"Daniel Calparsoro,"
Carnivores,fr,False,0,/orvA4fru7azuBkPDcxpNtk4MSWi.jpg,,467679,tt7080434,"At the dawn of her thirties, Mona tries relentlessly to take off as an actress. Time passes and proposals do not arrive. Short of resources, she is forced to move to Sam, her younger sister.",8.374,/ts2sEBgMhNRjo6aj6si6j97DOmx.jpg,2018-03-28,0,98,Released,,Carnivores,False,5.4,66,"Drama,Thriller,","Chi-Fou-Mi Productions,Mars Films,Dérives Productions,",,"fr,","BE,FR,",0,,,6,4,"Yannick Renier,"
Ricky Gervais: Humanity,en,False,0,/5afNyKD5VALvRXhO4bJPS2NY4eY.jpg,https://www.netflix.com/title/80189653,508933,tt7830574,"In his first special in seven years, Ricky Gervais slings his trademark snark at celebrity, mortality and a society that takes everything personally.",7.46,/132n3tTclF2tTyjWNlkesqZDMcU.jpg,2018-03-13,0,79,Released,,Ricky Gervais: Humanity,False,7.8,234,"Comedy,",,,"en,","GB,",0,,"stand-up comedy,",1,6,"John L. Spencer,"
Battle Drone,en,False,3500000,/hjINJ96pHPhe1Y5stI3iR4f77rT.jpg,,508648,tt2936390,"""Expendables"" meets the ""A-Team"" in this full throttle action film, where a group of skilled mercenaries find themselves betrayed by the US government and are forced to fight their way out of an ambush by a new, and lethal team of human droids.",7.279,/i2SCbPlhLod3qFwKvNVkFQb9oXs.jpg,2018-03-01,0,93,Released,Man vs Machine,Battle Drone,False,5.3,28,"Action,Science Fiction,","Film Tiger,Hollywood Media Bridge,",,"en,","RO,",0,,"drone,robot,battle,",11,4,"Mitch Gould,"
Hevi reissu,fi,False,3369762,/sgfMLA9HzN0vzuAXkQ2PuyrO2iS.jpg,http://mamo.fi/heavy-trip/,460048,tt7220754,"Turo is stuck in a small village and the best thing in his life is being the lead vocalist for the amateur metal band Impaled Rektum. He and his bandmates have practiced for 12 years without playing a single gig. The guys get a surprise visitor from Norway -- the promoter for a huge heavy metal music festival -- and decide it's now or never. They steal a van, a corpse, and even a new drummer to make their dreams a reality.",6.177,/iemwek3NFkcsEqTXGHg8xsjXzAk.jpg,2018-03-09,0,92,Released,Better shit thighs than eternal constipation.,Heavy Trip,False,7.1,86,"Comedy,Music,","Mutant Koala Pictures,Making Movies,Umedia,FilmCamp,",,"no,en,fi,","BE,FI,NO,",0,,"norway,coffin,border,lapland,finnish,grave,viking,road trip,parody,reindeer,blood,mental patient,festival,finland,vomiting,road movie,grave robbing,black metal,metal band,bazooka,",13,8,"Juuso Laatio,"
Going for Gold,en,False,0,/lET0XG0RLddqRYrAHHtmTdqQr8h.jpg,http://pinnaclefilms.com.au/going-for-gold.html,506951,tt7104578,"Seventeen year old, Emma joins a high school cheerleading team when she moves to Australia with her dad who is a former Air Force Officer.",7.189,/ktPmQGtyPKnKHlFSd1ppXTb8uTk.jpg,2018-03-08,0,89,Released,"When the stakes are this high, they’ll get one chance of...",Going for Gold,False,6.8,89,"Drama,Family,","Glenpictures,",,"en,pt,","AU,",0,,"sports,cheerleading,",10,2,"Clay Glen,"
In den Gängen,de,False,0,/peCbrdYCXyfVU6SykABSnM1ejP6.jpg,,493483,tt6263618,"Christian, a reclusive young man from Leipzig, gets a job working the night shift at a big-box store. He's trained to stocks goods and operate a forklift by Bruno, a wistful former truck driver, who introduces Christian to a colorful group of overnight workers, including Marion, with whom Christian develops a troubled infatuation.",7.12,/7qmeZlLSBkQ34AtfeoaF7usnfRr.jpg,2018-03-25,0,125,Released,,In the Aisles,False,7.1,77,"Drama,","Departures Film,Rotor Film Babelsberg,Sommerhaus Filmproduktionen,ARTE,",,"de,","DE,",0,,,11,8,"Thomas Stuber,"
Aliens Ate My Homework,en,False,0,/mSZUyVs8KUC4Yj6A3opBy6ts19H.jpg,,505618,tt6624126,"When a tiny intergalactic starship crashes into the bedroom of middle-schooler Rod Allbright, he is enlisted by the extraterrestrial Galactic Patrol, a group of out-of-this-world lawmen, and must race to save the world from Total Planetary Disaster with his cousin Elspeth.",6.978,/5SlQPLBhaB7EF3FlEgcjtMIZ7WK.jpg,2018-03-06,0,90,Released,,Aliens Ate My Homework,False,5.0,14,"Family,Adventure,Comedy,",,Aliens Ate My Homework Collection,"es,en,",,0,,,5,6,"Sean McNamara,"
"Les dents, pipi et au lit",fr,False,0,/9qXEncIzdMlveUkKF7Pf1zg9T4H.jpg,,487004,tt7533956,"Antoine, a bachelor party-goer, gets new roommates: Jeanne and her two children.",6.848,/n2hM1JD9UD9UZ31HAI2zqCkmFjO.jpg,2018-03-28,0,0,Released,,The Full House,False,5.9,251,"Comedy,","SND,",,"fr,","FR,",0,,,48,2,"Emmanuel Gillibert,"
Eric Clapton: Life in 12 Bars,en,False,0,/z69VfXdDATalWAPOhfvM6wvDfxf.jpg,,445065,tt6498644,An unflinching and deeply personal journey into the life and work of guitarist Eric Clapton told through his own words and songs.,6.843,/9LWL1rf6q4O2KdupubePnrgCedp.jpg,2018-03-30,0,135,Released,,Eric Clapton: Life in 12 Bars,False,7.3,22,"Documentary,Music,","Passion Pictures,",,"en,","GB,",0,,,1,5,"Lili Fini Zanuck,"
Operation Odessa,en,False,0,/8eDJorZ0jJekidGTR6JZ2wBHF2o.jpg,http://www.sho.com/titles/3457323/operation-odessa,502164,tt7983794,"The stranger-than-fiction true story of a Russian mobster, a Miami playboy, and a Cuban spy who teamed up in the early 90’s to sell a Soviet submarine to the Cali Cartel.",6.651,/cvCbbNy5NOTQGfDNFwGyh7NtnJi.jpg,2018-03-10,0,95,Released,,Operation Odessa,False,7.3,28,"Documentary,","Showtime Pictures Inc.,Belfort Entertainment,",,"ru,es,en,","US,",0,,"submarine,drugs,escobar,",7,29,"Tiller Russell,"
Outside In,en,False,0,/i82rPPQ662aSbNg2aMC1s2HwESF.jpg,,472805,tt7260048,An ex-con struggling to readjust to life in his small town forms an intense bond with his former high-school teacher.,7.855,/o8mGEiiEmR7yyoDqk9iSAeokYVZ.jpg,2018-03-30,0,109,Released,Things are never the same on the outside.,Outside In,False,6.2,45,"Drama,","Duplass Brothers Productions,",,"en,","US,",0,,"small town,ex-con,",12,15,"Lynn Shelton,"
Sin rodeos,es,False,3900000,/rWBUTHIALXjtIVxYzf6mSxLcMzC.jpg,,505015,tt6981702,"Paz seems to have a perfect life. She has a job, a partner and friends but something's missing. In reality, there are things she is unhappy about. She feels anxious and burdened but can't bring herself to express these feelings. Until one day she turns to a strange therapy that will make her say absolutely everything she thinks. How would your life be if you only said what you think?",5.34,/7rpfq84aSIuGzk2ABWORRiqLev3.jpg,2018-03-02,4200000,87,Released,,Empowered,False,6.0,78,"Comedy,","Atresmedia,Bowfinger,Instituto de la Cinematografía y de las Artes Audiovisuales (ICAA),Mogambo Films,Movistar+,Sin Filtro la Película,Tornasol Films,",,"es,","ES,",0,,"commercial,remake,spanish,",24,18,"Santiago Segura,"
Puoi baciare lo sposo,it,False,0,/pi30B1ZAOUpiJt7u6aUiSQPgvLU.jpg,,486103,tt6917290,"A father, who calls himself ""open"" and tolerant and fights against any form of discrimination, reveals himself as not so liberal when his son announces the engagement to his partner. Overwhelmed by the news, he regresses into the most fierce opponent of same sex marriage, and tries to undermine his son's happiness with a series of embarrassing situations.",6.475,/hs9V84bQB8SYFzOGjM0KOLRRVLJ.jpg,2018-03-01,0,90,Released,,My Big Gay Italian Wedding,False,5.8,241,"Comedy,","Colorado Film,",,"it,","IT,",0,,"gay marriage,gay wedding,lgbt interest,",10,2,"Alessandro Genovesi,"
Strokes of Genius,en,False,0,/97aqKkq96ihAi0Ey3P3gYZ6dyNA.jpg,,533743,tt8638420,"The film intertwines Roger Federer and Rafael Nadal's lives with their famed 2008 Wimbledon championship - an epic match so close and so reflective of their competitive balance that, in the end, the true winner was the sport itself.",6.444,/qqvtCUYo6qKJffEiTzyqgWk1mNf.jpg,2018-03-15,0,98,Released,Long Live Rivalry,Strokes of Genius,False,7.6,14,"Documentary,",,,"en,fr,es,","US,",0,,"competition,tennis,sports,wimbledon,rivalry,championship,",8,1,"Andrew Douglas,"
Hasta que la boda nos separe,es,False,0,/h80r9TPtYasrfzaCAS1uWiR4vwl.jpg,,513077,tt5990956,Daniel and Maria are about to get married and have a modern wedding on the beach in mind. But their families have other plans for the celebration.,7.382,/e1MhNMKn8l8Jo0YR6hHi9RPBmnQ.jpg,2018-03-29,0,91,Released,,Hasta que la boda nos separe,False,7.3,30,"Comedy,",,,"la,es,","MX,",0,,,8,1,"Santiago Limón,"
Party Mom,en,False,0,/A0XJvfIdX3Q707Sf3EtzQYoIpOU.jpg,,523518,tt7529472,"When a “party mom” allows things to go too far with her daughter’s house party, murder and mayhem are the deadly consequences.",6.382,/bwepnnZWql14ItkuYw2fngyQ8Tr.jpg,2018-03-30,0,0,Released,,Party Mom,False,5.6,17,"Drama,TV Movie,",,,"en,","US,",0,,,5,2,"Michael Feifer,"
Eclipse: The Rise of Ink,en,False,0,,,760530,tt8206646,"Casey is a comic fan who left everything in North Carolina to come to New York City to make his dream of becoming a superhero come true after reading ""S MAN"" Comic Book. Convinced that the comic book predicted his destiny of becoming a superhero as well as saving New York from an imminent threat taking place in the following 24 hours, Casey fight to convince New Yorkers of the danger and to put the pieces of the puzzle together in order save the Big Apple and realizing his dream of becoming a superhero.",7.971,/9UvkOESgIALDmGsL35xrFgo64V8.jpg,2018-03-26,0,81,Released,,Eclipse: The Rise of Ink,False,0.0,0,"Action,",,,,,0,,,0,0,"Michael Feifer,"
The Legacy of a Whitetail Deer Hunter,en,False,0,/7d9FuqKerqtGzxXjhfLOI4outgF.jpg,https://www.netflix.com/title/80176715,311307,tt4762824,A star of hunting videos strives to bond with his 12-year-old son on a wilderness trip but learns familial connections can't be forced.,6.36,/rEz6ArsPGzVnizMS1fWrvrQcp7t.jpg,2018-03-10,0,83,Released,,The Legacy of a Whitetail Deer Hunter,False,5.0,64,"Comedy,","Rough House Pictures,Scott Rudin Productions,",,"en,","US,",0,,"hunter,son,cameraman,",6,20,"Jody Hill,"
The Last Movie Star,en,False,0,/9UJAIqC9Urx4dzqgU0SxzX43Ja6.jpg,http://lastmoviestar.com,451204,tt5836316,"An aging screen icon gets lured into accepting an award at a rinky-dink film festival in Nashville, Tenn., sending him on a hilarious fish-out-of-water adventure and an unexpectedly poignant journey into his past.",6.339,/pxuk1SKCPFqcMFHnItIlXizwJ7r.jpg,2018-03-30,0,104,Released,The best is yet to come.,The Last Movie Star,False,6.2,53,"Drama,","Broken Twig Productions Inc.,",,"en,","US,",0,,"nostalgia,old man,hollywood,washed up star,nashville tennessee,",12,45,"Adam Rifkin,"
The Director and the Jedi,en,False,0,/1mX176nVF8dRu8x4uExiC8Mq6a1.jpg,,510714,tt8080556,An intimate documentary delving into Rian Johnson's process as he comes in as a director new to the Star Wars universe.,6.321,/gH4lXy8FZC3uYTR4veqc9md8bGm.jpg,2018-03-12,0,95,Released,,The Director and the Jedi,False,7.1,29,"Documentary,","Lucasfilm Ltd.,",,"en,","US,",0,,"behind the scenes,making of,",16,14,"Anthony Wonke,"
Jim Knopf und Lukas der Lokomotivführer,de,False,125000,/bHiAoVHdoubtWUnNkQMuAWdb02O.jpg,,422742,tt3072732,"Based on the bestselling novel by Michael Ende, this epic fantasy adventure follows a young orphan boy Jim Button, his best friend Luke and a magical steam engine called Emma as they travel across the world in search of the truth about where Jim came from. Battling pirates and dragons, outsmarting make-believe giants, they must travel through the Forest of a Thousand Wonders, beyond the End of the World to find the hidden Dragon City.",6.272,/pkJEkOOr1qn5HLGGhkJ0bTTPVET.jpg,2018-03-29,0,109,Released,,Jim Button and Luke the Engine Driver,False,6.5,57,"Adventure,Family,Fantasy,","Malao Film,Rat Pack Filmproduktion,",Jim Button Collection,"nl,en,de,pl,","DE,",0,,"island,adventurer,quest,",22,12,"Dennis Gansel,"
Josie,en,False,0,/mnyiidfEfSBIHDcsnoIVNNjXuZH.jpg,,414187,tt4682780,"Everyone knows everyone in the southern town of Baymont. So when tattooed, sweet-talking Josie struts into town, heads turn. Striking up relationships with young punk Gator and loner Hank, she quickly becomes a hot topic of local gossip.",6.262,/sXwATbG3eJjkteGh1YaqV1PGeGb.jpg,2018-03-16,0,87,Released,Secrets will come to light,Josie,False,5.4,52,"Thriller,Drama,","Boo Pictures,",,"en,",,1,"Kinda weird to go for paedophile as your choice for sympathetic lead, but you know, takes all sorts I guess.

_Final rating:★★½ - Had a lot that appealed to me, didn’t quite work as a whole._,",,13,5,"Eric England,"
La Finale,fr,False,0,/zXRu7jMCmHuHkR7XCiYrbypH9wK.jpg,,469055,tt7141030,A rebellious teenager must travel the country with his sick grandpa to get to his basketball game.,6.193,/eqzCnu0Z05RtmB6m1NZnlnAoJHT.jpg,2018-03-21,0,85,Released,,In the Game,False,6.7,190,"Comedy,","Union Générale Cinématographique (UGC),France 3 Cinéma,24 25 Films,",,"fr,","FR,",0,,"grandfather,restaurant owner,alzheimer's disease,basketball,road movie,grandfather grandson relationship,lyon france,",11,5,"Robin Sykes,"
The Sweetest Heart,en,False,0,/nThEr4sO8kgWlm3N6Qm3SvKyecE.jpg,http://www.hallmarkchannel.com/the-sweetest-heart,511022,tt8115218,"High school sweethearts Maddie and Nate reconnect when Nate returns to their hometown to lecture at the hospital. Still hurt from their breakup, Maddie tries to avoid him. However, they eventually form a friendship, and Nate helps her as she secures funding to expand her cupcake shop. Just as Maddie and Nate rekindle their romance, Nate learns that a career opportunity awaits him in Boston. Devastated, Maddie returns the promise ring he gave her long ago and prepares for the grand reopening of her shop. Nate soon realizes how much he left behind, and must decide if his future lies in Boston with work or in his hometown with Maddie.",8.478,/b6uhUULUbh1zqRYnjDakseUjRsM.jpg,2018-03-17,0,90,Released,,The Sweetest Heart,False,6.1,19,"Romance,TV Movie,",,,"en,","US,",0,,"hometown,high school sweetheart,",16,4,"Steven R. Monroe,"
The Forgiven,en,False,15000000,/wVdpKlEssoRkpDSWyKWg5CfbOBT.jpg,,450766,tt2249081,"After the end of Apartheid, Archbishop Desmond Tutu meets with a brutal murderer seeking redemption.",6.001,/mUQK6gWivZ7q2ehkh8D2YFCqMq9.jpg,2018-03-09,0,115,Released,Racist. Prisoner. Murderer. Child of God.,The Forgiven,False,6.4,50,"Thriller,","Light and Dark Films,Jeff Rice Films,Lionsgate,LB Entertainment,13 Films,",,"en,","ZA,GB,",0,,"racist,anti-christ,murderer,killer,archbishop,",13,31,"Roland Joffé,"
Gad Elmaleh: American Dream,en,False,0,/mOVZFYhuByazRUw7laDCTuCRjH6.jpg,,506767,tt8110630,"In his first English-language special, comedian Gad Elmaleh gleefully digs into America's food obsessions, dating culture, slang, and more.",5.994,/plMDEgnQgMgtblhuCAVFDokgSCM.jpg,2018-03-06,0,57,Released,,Gad Elmaleh: American Dream,False,6.9,75,"Comedy,",,,"en,","US,",0,,"stand-up comedy,",1,13,"Michael Simon,"
The China Hustle,en,False,0,/k93l1xgccGy1iQRdvR0hzOJySTB.jpg,http://www.thechinahustlefilm.com/,474753,tt7215388,"An unsettling and eye-opening Wall Street horror story about Chinese companies, the American stock market, and the opportunistic greed behind the biggest heist you've never heard of.",5.915,/c1TsjdrKm2HxvqoALGnHh0BYOlA.jpg,2018-03-30,0,84,Released,There are no good guys in this story.,The China Hustle,False,7.5,50,"Documentary,","2929 Productions,Jigsaw Productions,The Kennedy/Marshall Company,",,"en,",,0,,"china,economy,wall street,stock market,stock fraud,investment,investment bank,",21,19,"Jed Rothstein,"
Luciferina,es,False,0,/9A1tpDwblGX9Rm6Y4o2TTKRuyJP.jpg,https://www.artsploitationfilms.com/film/luciferina,514501,tt8072078,"After receiving bad news, Natalia, a young novice, returns home, where her sister Ángela asks her to travel with her and her friends to a mysterious place.",5.922,/oX4b3aW5mVQWY37SehmLe8vaujC.jpg,2018-03-15,0,115,Released,"Seek the Devil, and he will come",Luciferina,False,5.7,29,"Drama,Horror,","Buffalo Films,Cinemagroup,La Puerta Cinematográfica,",,"la,es,","AR,",0,,"drug abuse,exorcism,satanism,demonic possession,sister sister relationship,argentinean countryside,",20,51,"Gonzalo Calzada,"
