original_title,original_language,adult,budget,backdrop_path,homepage,id,imdb_id,overview,popularity,poster_path,release_date,revenue,runtime,status,tagline,title,video,vote_average,vote_count,genre,production_companies,belongs_to_collection,spoken_languages,production_countries,review_count,review_content,keywords,cast_size,crew_size,director
Lalo's House,en,FALSE,0,,,725888,tt7075240,"Lalo's House, a Student Academy Award and DGA Student Award winning film, is inspired by true events. After being taken from home in Jacmel, Haiti, two sisters must escape a child sex trafficking ring, disguised as a Catholic orphanage.",0.857,/su7KoyEv3jcwIHc3ZQizO9fQ26F.jpg,2/10/2018,0,25,Released,,Lalo's House,FALSE,0,0,,,,"en,",,0,,,0,1,"Kelley Kali,"
Le crime des anges,fr,FALSE,0,,,578746,tt7316992,A youngster from the Marseille ghetto chooses to become a member of a local mob to avenge his best friends' death.,0.6,/mevXafjDFvRIEqLpfQc9t7QSkKN.jpg,2/14/2018,0,,Released,,Le crime des anges,FALSE,0,0,,,,"fr,",,0,,,0,1,"Bania Medjbar,"
Moving Stories,en,FALSE,0,,,551166,tt7379594,"Six dancers from the acclaimed Battery Dance company travel the world, working with young people who've experienced war, poverty, prejudice, sexual exploitation, and severe trauma as refugees.",0.857,/fJwl4w60e2dtCxo13DKBa8gOpHd.jpg,2/18/2018,0,83,Released,,Moving Stories,FALSE,0,0,,,,,,0,,,0,1,"Rob Fruchtman,"
"Chaos-Queens - Lügen, die von Herzen kommen",de,FALSE,0,,,521727,tt7717620,,0.646,/55i0MPc1EtnLYLuXd5K5588NV36.jpg,2/25/2018,0,,Released,,"Chaos-Queens - Lügen, die von Herzen kommen",FALSE,0,0,"Comedy,",,Chaos-Queens Filmreihe,"de,",,0,,,9,4,"John Delbridge,"
Napoléon en apparte,fr,FALSE,0,,,507749,tt8451844,,0.857,/kdIQ3Hvl82rhJea4m0uByyQVMSB.jpg,2/24/2018,0,80,Released,,Napoléon en apparte,FALSE,0,0,"Comedy,Romance,",,,"fr,","CA,",0,,,13,16,"Jeff Denis,"
798Mười,vi,FALSE,0,/hm447zxekeYOKSdgP2prANgcHqi.jpg,,507223,tt7769308,A poor man who cannot marry because of a debt must choose between money and loyalty to a dear friend.,0.6,/gPmAoZLjGDGHGyBs7L15YQ18gvX.jpg,2/16/2018,0,100,Released,,798Muoi,FALSE,0,0,"Comedy,","Dream Events,",,"vi,","VN,",0,,,4,4,"Dustin Nguyen,"
Mala Vida,es,FALSE,0,,,506729,,,0.857,/o9gbYmuCvcngeTUMSXT3rC1HlyJ.jpg,2/22/2018,0,,Released,,Mala Vida,FALSE,0,0,,,,,"AR,",0,,,0,2,"Mad Crampi,"
The Mayor's Race,en,FALSE,0,/gmdAUXKXzXIKs4PfW023pwfOYKI.jpg,https://themayorsracefilm.com/,536400,,"Marvin Rees grew up as a mixed-race child in Bristol's ghettos in the UK, which meant living with prostitution, violence and poverty around him. For a long time, Marvin has wanted to fight the injustices he experienced and so he decides to run for mayor of his city.",0.856,/dn29M5BxANlEfiYOLD4AKJf9OQ3.jpg,2/3/2018,0,80,Released,Rejection. Failure. The biggest challenge of his life.,The Mayor's Race,FALSE,0,0,"Documentary,",,,,"GB,",0,,,1,1,"Loraine Blumenthal,"
Magic Dream,es,FALSE,0,/jkV2xhWAShIza5W5RSNrT3NK3Ll.jpg,,518164,tt7451864,"A magician intend to seduce his audience, but his gags get disconnected from him, including the rabbit in his hat. Despite not being free, the coney try to help him",0.856,/t3pixWDDTuZcYN0cKx7uAygXsck.jpg,2/2/2018,0,13,Released,,Magic Dream,FALSE,0,0,"Animation,Fantasy,",,,"en,","CL,",0,,,4,8,"Tomás Welss,"
Lift in the Moment,xx,FALSE,0,,,516159,,"It’s confronting to step into the unknown.  Reassurance or validation is sought from anywhere we can find it; at least for that bit confidence to move forward. Building on experiences, exploring new environments, adapting to the unfamiliar, all becomes part and parcel of progress.  But what if it all gets too much? Finding yourself and fitting in, compromise and keeping up?  Sometimes you just need to pull yourself out of it, appreciate the people around you, and enjoy every moment. Because life should be more uplifting.",0.856,/tZSjj2O54gEPkXaZbVmGUZOK2YE.jpg,2/2/2018,0,2,Released,,Lift in the Moment,FALSE,0,0,"Animation,Science Fiction,Drama,",,,,"HK,",0,,,0,7,"Carbon,"
"François Fillon, l'homme qui ne pouvait pas être président",fr,FALSE,0,/ggCVe6XE5vQO40PyGBhK5GojuCB.jpg,,503639,,,0.894,/xjxoOU2cpPCAnoMwfqunqdDUgX1.jpg,2/4/2018,0,,Released,,"François Fillon, l'homme qui ne pouvait pas être président",FALSE,0,0,,"France Télévisions,Caméra Subjective,",,"fr,","FR,",0,,,7,3,"Félix Seger,"
Howrah Bridge,te,FALSE,0,/7bHgHuj7x1uRzwA3eeInGsLjC70.jpg,,502903,,Arjun is a software engineer working in Kolkata. He loves Sweety right from his childhood and he finds it so difficult to forget her. He comes to Machavaram village for her and befriend her as childhood friend. They both get along well and after series of incidents she also falls for him and she cancels her marriage with her brother in law. This is the time where Arjun leaves the village and sends Sweety a video message and says he don’t want marriage with her. What is the reason for him to do so? What happens after that?,0.856,/m17OZKOlXoZY2fmUfChOKeGFuN5.jpg,2/2/2018,0,129,Released,,Howrah Bridge,FALSE,0,0,"Thriller,Romance,Action,","EMVE Studios Pvt.Ltd.,",,"te,","IN,",0,,"childhood love,childhood sweetheart,",9,5,"Rewon Yadhu,"
Beck 36 - Den Tunna Isen,sv,FALSE,0,,,500205,tt7696124,"Simon Lindström, the popular coach of a suburban junior hockey team is found stabbed to death. Does the murder have something to do with his side project: teaching unaccompanied refugee children to ice skate? This undertaking has certainly not been appreciated by everyone in their small, sheltered community. Martin Beck, who has returned in a more senior position, struggles to find a replacement for the temporary head of the group, Steinar Hovland. But the Norwegian is becoming more and more interested in keeping his new role. The question is whether Martin can trust him?",0.846,/kjsZkYtn9EBtDrg97xhhh49LG2J.jpg,2/3/2018,0,90,Released,,Beck 36 - The Thin Ice,FALSE,5,4,"Crime,Mystery,Thriller,","Filmlance International,",Beck Collection,"sv,","SE,",0,,,10,0,"Rewon Yadhu,"
名前のない女たち うそつき女,ja,FALSE,0,/wr2YuoNxeS0hjrUXAt26sKvxg7P.jpg,http://www.bifan.kr/eng/program/program_view.asp?pk_seq=3131&sc_category_seq=1005&sc_num=1&actEvent=view,628491,tt7339936,"Atsushi is a journalist specializing in writing about adult film actresses. He meets Hanako, who seems different to other adult film stars and soon a relationship develops. Meanwhile, Hanako’s younger sister, Asuka, arrives to stay and falls in love after a chance meeting at a club.",0.84,/9UDKQBJH8M1wkkQZ6sqNhooDJf6.jpg,2/3/2018,0,86,Released,,Call My Name,FALSE,0,0,"Drama,","Shibuya Productions,",,"ja,","JP,",0,,,6,1,"Toshiki Sato,"
Последняя песня вечера,ru,FALSE,0,,,583742,tt9623258,"Evgeny Granilshchikov's debut full-length film pursues the exploration of the social and political landscape of contemporary Russia started in his short video works and drawings about a decade ago. Like in many of his previous works, Granilshchikov's characters are young creatives, whose lives and careers develop to a backdrop of current political affairs.",0.6,/6Kogph0rr7dC5rO1aikeuopzSqF.jpg,2/27/2018,0,70,Released,,This Is the Last Song of the Evening,FALSE,0,0,"Drama,Documentary,",,,"ru,","RU,FR,",0,,,0,1,"Evgeny Granilshchikov,"
KAYA: The Mystery Unfolds,en,FALSE,0,/3hwI4Q4FSnEASKNaSxVgap0lVZJ.jpg,,542516,,"KAYA: The Mystery Unfolds is a Bengali movie starring Kaushik Sen, Priyanka Sarkar and Raima Sen in prominent roles. It is a thriller drama directed by Rajib Chowdhury, with Shamik Kumar Rakshit and Rajib Chowdhury as the writer, forming part of the crew.",0.6,/38n11inVSC60LBg55eKOIQj0aj1.jpg,2/23/2018,0,121,Released,,KAYA: The Mystery Unfolds,FALSE,0,0,"Mystery,Thriller,",,,,,0,,,3,2,"Rajib Chowdhury,"
一家大晒,cn,FALSE,0,/vZQMzooPqTw1w2Lux9aA95SHxud.jpg,,528635,tt8094980,,0.6,/bTo2QOEA3p2otwd1f8cYit342Hr.jpg,2/1/2018,0,,Released,,Staycation,FALSE,0,0,"Comedy,",,,"cn,","HK,",0,,"一家大晒,",10,5,"Johnson Lee Sze-Chit,"
Surf This Love: Gelora Juara,en,FALSE,0,/uBAE9oy3AseRqfmF5PKv4ijfOBS.jpg,,524456,,"Wishing to follow in his brother's footsteps and become a surfing champion himself, a young man asks for help from a former surfer champion, who is no longer active due to a foot injury. The young man often gets challenged by defending champions but he eventually gets selected to enter the final surfing competition.",1.143,/lUmGRvY095PZBPdkRUE7Kq8JiIt.jpg,2/22/2018,0,85,Released,,Surf This Love: Gelora Juara,FALSE,0,0,"Comedy,Romance,","Empire Film Solution,",,"ms,",,0,,,5,1,"Waan Hafiz,"
"Carolee, Barbara and Gunvor",en,FALSE,0,/7uCCgp0GNBgLkMIGwYXmIGnWICQ.jpg,,507550,tt7475952,"From 2015 to 2017, Lynne Sachs visited with Carolee Schneemann, Barbara Hammer and Gunvor Nelson, three multi-faceted artists who have embraced the moving image throughout their lives.",0.6,/d6JdvClOKVUOdjPkQu6f5Q75fsD.jpg,2/20/2018,0,9,Released,,"Carolee, Barbara and Gunvor",FALSE,5.7,3,"Documentary,",,,"en,","US,",0,,,3,1,"Lynne Sachs,"
రా.. రా...,te,FALSE,0,/zFlvoCiakOcfw1cX2O39LbIyKjG.jpg,https://www.india4movie.com/,507040,,"An aspiring filmmaker unexpectedly falls in love with a devil, following which chaos ensues in his life. Will he be able to come out of this trip?",0.84,/9bQ6apY8pgzxdy6ZuWjWe6muyx6.jpg,2/23/2018,0,144,Released,,Raa Raa,FALSE,0,0,"Comedy,Horror,","VIJI CHERISH VISIONS,",,"te,","IN,",0,,"haunted mansion,ghost lover,",13,4,"Shankar,"
我的情敵女婿,cn,FALSE,0,,,505568,tt7779936,"An ageing bachelor playboy finally meets the girl of his dreams and proposes marriage, only to discover her psychologist stepmom was his first love long ago. The future in-laws initially pretend not to know each other but as the wedding date gets nearer, the rekindling of long-dormant feelings develops into a cross-generational love triangle.",0.733,/7ZfchFYQphAsyF2aRJyBBjLMtuZ.jpg,2/15/2018,0,108,Released,,A Beautiful Moment,FALSE,7.7,3,"Comedy,","Emperor Motion Pictures,",,"cn,","CN,HK,",0,,"ex-lover,valentine's day,",32,4,"Patrick Kong,"
After/Life,en,FALSE,0,,,504955,tt7207286,"The American military has used the Arizona desert on the US border to Mexico for staging field manoeuvres since the end of World War Two. Abandoned relics strewn across the landscape bear witness to 60 years of developments in the machinery of war. Helicopters cruise above the vast area and pilots practice dropping bombs. Between these war games and the reality of surveillance cameras, border patrols and fences, migrants attempt to make their way across the desert to reach the United States. Cacti can be lifesavers, but sometimes it’s even too late for them to be of any aid. The desert claims its victims, those that manage to make it past the patrols. But there are also individuals here who help those adrift in a no man’s land between war games and reality. Those that recover the dead.",0.6,/ktQR30Y5dJENIq30VMxX59h3qTn.jpg,2/23/2018,0,15,Released,,After/Life,FALSE,0,0,"Documentary,",,,"en,es,","US,",0,,,0,1,"Puck Lo,"
Dívka za zrcadlem,cs,FALSE,0,/gYkC5wDpv3pb2A1raS4epSt7DSK.jpg,,504934,tt6982570,,0.84,/r0n15SOzcKisLzTvkdk4YQI0hke.jpg,2/11/2018,0,,Released,,The Girl Behind the Mirror,FALSE,7,1,"Drama,TV Movie,","Česká televize,",Příběh Renáty Soukupové,"cs,","CZ,",0,,,29,15,"Andrea Sedláčková,"
Aufbruch ins Ungewisse,de,FALSE,0,/xqLt07YmnFUrN9KaJvx4vsZQYpZ.jpg,,503985,tt6848282,,0.84,/f090U3J5KXKyTBOmsVOtFbFksVZ.jpg,2/14/2018,0,,Released,,Aufbruch ins Ungewisse,FALSE,6.7,7,"Thriller,TV Movie,Drama,Science Fiction,","ARD/Degeto Film,",,"af,de,en,","DE,",0,,"refugee,europe,propaganda,",8,3,"Kai Wessel,"
Bunda: Kisah Cinta 2 Kodi,id,FALSE,0,,,503624,,,1.142,/eLUcrvSVujZc2YPQ11dx7paBnjN.jpg,2/8/2018,0,97,Released,,Bunda: Kisah Cinta 2 Kodi,FALSE,0,0,"Drama,","Inspira Pictures,",,"id,","ID,",0,,,6,9,"Bobby Prasetyo,"
Gefangen: Der Fall K.,de,FALSE,0,/yKidwP3fWO9Pi4oBs5iaMLRXj5G.jpg,,501597,tt7414896,"For a long time, wealth adviser Elke and car mechanic Wastl were happy together. Until Elke gets involved more and more in dubious financial transactions that bring her success down the line. When her husband wants to stop these windy business, she separates from him. And goes even further - the accusation that her husband has beaten her, brings Wastl for a long time in a psychiatric hospital.",0.6,/zaepvvlx6LxNvvcq0ItJYl9Fqjy.jpg,2/23/2018,0,89,Released,,Gefangen: Der Fall K.,FALSE,6.8,9,"Drama,TV Movie,","Zeitsprung Pictures,",,"de,","DE,",0,,,21,12,"Hans Steinbichler,"
കളി,ml,FALSE,0,/roXAhuJJqN9UrDyJkDPW52xKhx0.jpg,,488471,tt7548378,"Sameer, Bejoy, Aneesh, Shanu, Paul and Abu are the best of friends. They all wanted to dress up in branded outfits and look stylish in all manner. As they hail from a middle-class family, seldom do they afford the luxury brands. The hankering for luxury brands led them to steal dresses, shoes, and accessories. The turn of events starts when they broke into a villa and get stuck inside. How does this incident change the lives of these 6 friends and inmates of the villa is what the film is about.",1.4,/tqX34TY65W01SjUmY4giZqgUzR0.jpg,2/9/2018,0,,Released,,Kaly,FALSE,8.5,2,"Action,Comedy,Thriller,","August Cinema,",,"ml,","IN,",0,,,14,5,"Najeem Koya,"
"Le savant, l'imposteur et Staline : Comment nourrir le peuple",fr,FALSE,0,/uon9qVChYSpeAAF125sWgsIjGGo.jpg,,640537,tt8719378,"The documentary tells two very different human fates in the 1920s Soviet Union. Nikolai Vavilov was a botanical genius, Trofim Lyssenko was an agronomist who made great promises and fake inventions. Each of them tried to solve the country's nutritional problem, but only one succeeded.",0.921,/fHXay1k7Nf212xQUy9Z34N6o4VE.jpg,2/13/2018,0,56,Released,,"The Scientist, The Imposter and Stalin: How to Feed the People",FALSE,8,1,"Documentary,History,","ARTE,",,"fr,ru,","FR,",0,,"soviet union,propaganda,genetics,science history,history of science,",0,3,"Gulya Mirzoeva,"
Dream Goblin,en,FALSE,0,/cTXnD9QoaaThR04ziYyu9bwgxDZ.jpg,,749951,tt12552190,Gurt Magnum hunts down a mysterious goblin who is terrorizing a small town in this fictional '80s horror trailer.,0.832,/bsIOOAMryXayAw3qW4tqkFaJv4Z.jpg,2/22/2018,0,2,Released,He was never suppose to be found.,Dream Goblin,FALSE,10,1,"Comedy,Horror,Action,",,,,,0,,"vhs,1980s,horror comedy,",2,3,"Kevin Cappiello,"
Lunaire,en,FALSE,0,/abkOuWbvmQMcdOqiJ327tGV6TZO.jpg,,608191,,A lunatic guy saves a party thanks to his imagination.,0.82,/aNTTZ69WkBMRRGYqMqG32GS3hH2.jpg,2/28/2018,0,20,Released,,Lunaire,FALSE,5.1,6,"Drama,Comedy,",,,,,0,,,4,3,"Raphaël Descraques,"
De Buurtpolitie: De Tunnel,nl,FALSE,0,/hQJyu65sNnJbMHiwSpVVXlg9IVq.jpg,,506179,,Belgian police try to solve the mystery of a tunnel.,0.821,/aWyWyABkXpChoIARgfG80JTumpn.jpg,2/7/2018,0,78,Released,,De Buurtpolitie: De Tunnel,FALSE,6.6,6,"Crime,Mystery,","Zodiak Belgium,",,"nl,","BE,",0,,"belgium,police,tunnel,",4,1,"Dennis Vanslembrouck,"
Green Street,pt,FALSE,0,,,645221,,A chase of two.,0.6,/rd31haifU33h8PGQvje6Ejt85gY.jpg,2/7/2018,0,3,Released,,Green Street,FALSE,0,0,"Action,Comedy,","Bora Gravar,",,"pt,","BR,",0,,,0,8,"Edgard Carvalho,"
Besida,en,FALSE,0,,,504968,,,0.6,/tyxl9oxdn3wa55LObsk2wgYG0HI.jpg,2/16/2018,0,0,Released,,Besida,FALSE,0,0,,,,,"NG,",0,,,0,2,"Chuko Esiri,"
Oculto el Sol,es,FALSE,0,,,503904,,,0.6,/h4KsFqMxpQ2dYLuXoQDKEzNkoAm.jpg,2/9/2018,0,,Released,,Oculto el Sol,FALSE,0,0,,,,"es,",,0,,,0,0,"Chuko Esiri,"
Her Name Was Torment III: The Highest Choir,en,FALSE,0,,,359226,,The final chapter in the Her Name Was Torment trilogy.,0.814,,2/2/2018,0,85,Released,,Her Name Was Torment III: The Highest Choir,FALSE,0,0,,,,,,0,,,2,2,"Dustin Mills,"
パンとバスと2度目のハツコイ,ja,FALSE,0,/uU8LZGzy6hpjm9LeOeC6HkAeXMx.jpg,,584151,tt7019808,"Bakery employee Ichii Fumi holds a peculiar outlook on marriage: ""I doubt anyone would love me forever, and I'm doubtful I can love someone forever."" One day, Fumi meets the focus of her very first crush, Yuasa Tamotsu. Over time, the distance between Fumi, who broke up with her boyfriend for being unable to reach a decision about marriage, and Tamotsu, who still pines for the wife he divorced, begins to grow closer.",0.758,/nAs6dVJZwWMfcps0yUJgfaR91Pd.jpg,2/17/2018,0,111,Released,,Our blue moment,FALSE,9,4,"Comedy,Romance,",,,"ja,",,0,,"bakery,baking,childhood sweetheart,childhood crush,",9,3,"Rikiya Imaizumi,"
El día que resistía,es,FALSE,0,,,493912,tt7769716,Three children play games in the wild garden of a country house surrounded by woods. The elder sister says Mummy and Daddy will be home soon as she reads her younger brother and sister frightening fairy tales. But where are their mother and father? Why have such young children been left at home alone?,1.257,/eZMcv41ecD2xORe8yzBGo2oqadJ.jpg,2/17/2018,0,98,Released,,The Endless Day,FALSE,4.3,4,"Drama,",,,"es,","FR,AR,",0,,"sibling relationship,fairy tale,woman director,child,",3,2,"Alessia Chiesa,"
La regina di Casetta,it,FALSE,0,/vl3OQhP0CyHc3YgRKO3kgulxdW5.jpg,,670153,tt9343612,,1.035,/2mxCAnMrPj6vewWsVZmK9oCp0it.jpg,2/22/2018,0,0,Released,,La regina di Casetta,FALSE,6,5,"Documentary,",,,"it,",,0,,,1,2,"Francesco Fei,"
आपला मानूस,mr,FALSE,0,/cUFvijV6T4Q0oSxR9iV1LTFn5oL.jpg,,499588,tt7867076,Sr Inspector Maruti Nagargoje is investigating a murder case which took place in the house of a couple.Who claim that they weren't in the house when the incident happened.Maruti has a different way of working as he doesn't consider statement given to police on crime scene as valuable and conducts his own interrogation with suspects.,0.776,/w4Q7mTUBHnAuG0KP5kozWitdDaJ.jpg,2/9/2018,0,,Released,,Aapla Manus,FALSE,6,4,"Drama,Mystery,Thriller,","Ajay Devgn Films,",,"mr,","IN,",0,,"investigation,",7,11,"Satish Rajwade,"
Prezident Blaník,cs,FALSE,0,/sdat42O61jVqedMj3hhoTd3bIeJ.jpg,,503308,tt7613398,,0.6,/v91SmALwJj1Sbw1gtC1tuZHOd7P.jpg,2/1/2018,0,0,Released,,Prezident Blaník,FALSE,7,2,"Comedy,","Česká televize,Seznam.cz,Negativ,",,"cs,","CZ,",0,,"political satire,",0,18,"Marek Najbrt,"
La Cama,es,FALSE,0,/rRLFKk0rqSi0w8l6U32JDzTrtid.jpg,,499536,tt6202690,A hot summer weekend in Buenos Aires. Jorge and Mabel spend their last hours together as a couple in their family home that has already been sold.,0.764,/uRVRNpyMOhR2sgXyufjtizIXL0j.jpg,2/20/2018,0,95,Released,,The Bed,FALSE,5,2,"Drama,",,,"es,","AR,BR,DE,NL,ES,",0,,"bed,couple,woman director,",2,4,"Mónica Lairana,"
McBetter,it,FALSE,0,/dftnbbkrF5yH4RFvsFw738zKJXb.jpg,,586358,tt7016060,A modern-day tragedy loosely based on Macbeth where the main character wants to conquer a fast-food restaurant chain instead of the Kingdom of Scotland.,0.6,/ssouMfX83B8Ovzwm5OfUQEpN0e0.jpg,2/22/2018,0,75,Released,,McBetter,FALSE,4.4,5,"Thriller,Horror,","Home Movies,",,"it,","IT,",0,,,5,10,"Mattia De Pascali,"
Aš Žvaigždė,lt,FALSE,0,,,503165,,A mockumentary about an over the top pop star who slowly fades out.,0.6,/49jqNrTl21KSm0N6sjxzScHeGVw.jpg,2/2/2018,0,90,Released,,I Am A Star,FALSE,6.1,5,"Comedy,",,,"lt,","LT,",0,,"mockumentary,",4,1,"Robertas Kuliunas,"
라라,ko,FALSE,0,/uOauRtLRlLi3rLzycpkAmMb3aM.jpg,,506943,,"Hà Mi is a young musician that has a great passion for composing music. G-Feel - a genius musician of Korea, who is facing with the pressure from his fame. Between two strangers, living in two countries, there's a special bond that is Yoon Hee. The story about that speical relationship between them is revealed when G-Feel decides to travel to Vietnam after an incident.",0.719,/pc5JVGAOo35t0gYGc2LaVWp58bt.jpg,2/22/2018,0,97,Released,You and I are tuned in our music no matter how far we are.,Love Again,FALSE,6,3,"Romance,Drama,",,,"ko,vi,","KR,",0,,,4,1,"Han Sang-hee,"
Valami Amerika 3,hu,FALSE,0,/ivpo69UXZQtn4n1TfhQknhMdjdX.jpg,,499091,tt6877164,,1.4,/dgAfBcVDpUCsDohzsq6GFHnULiX.jpg,2/15/2018,0,103,Released,,Valami Amerika 3,FALSE,7.1,10,"Comedy,Music,","SKYFILM Studio Ltd,",Valami Amerika gyűjtemény,"hu,","HU,",0,,,21,3,"Gábor Herendi,"
Renata Fonte - Una Donna Contro Tutti,it,FALSE,0,/7xkLiB2EKO1mkv3SmmiEyv0aHL2.jpg,,503467,tt6479500,,1.4,/4mMqbYlpukmoryjALnbV3rKuH1O.jpg,2/4/2018,0,0,Released,,Renata Fonte - Una Donna Contro Tutti,FALSE,8.3,3,"Drama,Crime,","RTI - Reti Televisive Italiane S.p.A.,Taodue Film,",,"it,",,0,,"liberi sognatori,",18,4,"Fabio Mollo,"
L'Animale,de,FALSE,0,/2lA6Yx48ByVeyi1S0VNWMtPVeYs.jpg,http://www.lanimale.com/,466673,tt6169920,"Riding on their tuned-up bikes, Mati and her posse of male friends intimidate their neighborhood and harass the girls. In their village, they rule. But when her closest pal Sebastian falls in love with Mati and her enemy Carla unexpectedly turns into a friend, Mati is in danger of losing her standing among her male friends. Meanwhile Mati’s parents have a decision to make: What's more important, appearances or reality?",1.4,/gUjNRhhjffRGJyHs11ei0A8mZCN.jpg,2/18/2018,0,93,Released,,L'Animale,FALSE,7,17,"Drama,","La Banda Films,Nikolaus Geyrhalter Filmproduktion,",,"de,","AT,",0,,"friendship,coming of age,lgbt,woman director,",11,9,"Katharina Mückstein,"
Notes on an Appearance,en,FALSE,0,/1oSDmkNlWs48A7OheIys1lVMdn7.jpg,,483840,tt7304194,"A young man disappears amid talk of violence and demagoguery, leaving behind an obscure cache of letters, postcards, and notebooks.",0.747,/3AEkYHOm2ctFA8SLZz6kezWUPcY.jpg,2/21/2018,0,60,Released,,Notes on an Appearance,FALSE,6.3,4,"Drama,Mystery,Thriller,",,,"en,","US,",0,,"disappearance,",19,6,"Ricky D'Ambrose,"
Why Can’t We Get Along,en,FALSE,0,,,502627,tt8044926,"rag & bone presents “Why Can’t We Get Along”, a ‘rag & bone Films’ Production starring Kate Mara and Ansel Elgort.",0.715,/lxqKfcc1YNFwFJ8JYfpGfhqiuQB.jpg,2/2/2018,0,6,Released,,Why Can’t We Get Along,FALSE,4.7,3,,,,,,0,,,2,6,"Bob Partington,"
Coyote,de,FALSE,0,,,504958,tt7846672,"A coyote loses its mate and pups in an attack by wolves. Plagued by human emotions, the coyote attempts to process what it has experienced.",0.6,/aWeCZTHENiAKIEAcpepXyTnsXAa.jpg,2/16/2018,0,10,Released,,Coyote,FALSE,6.8,4,"Animation,","YK Animation Studio GmbH,SRF,",,"xx,","CH,",0,,"trauma,coyote,short,",0,5,"Lorenz Wunderle,"
چهار راه استانبول,fa,FALSE,10000,/zLXm84P99KeYiG9CdPuUXWQNy7u.jpg,,504543,tt7897432,Bahman and Ahad are bankrupted and escaping from their debts all the time. But when a fire in Plasco building happens it is their chance to take advantages.,0.727,/aqwxaZ2lEe4IuJ322J6xA98mOwu.jpg,2/20/2018,10000,100,Released,,Istanbul Junction,FALSE,5.5,4,"Action,Drama,",,,"fa,","IR,",0,,,4,1,"Mostafa Kiaei,"
Optimism,en,FALSE,0,/o9lyUy1LP3DY8HsNpxIatcI5rkn.jpg,,501011,tt8045968,"The urge to relieve a winter valley of permanent shadow and find gold in alluvial gravel is part of a long history of desire and extraction in the far Canadian north. Cancan dancers, curlers, smelters, former city officials, and a curious cliff-side mirrored disc congregate to form a town portrait. Shot on location in Dawson City, Yukon Territory.",0.6,/a0efD05NkDB3ZX8eqUwaLbycTjn.jpg,2/17/2018,0,15,Released,,Optimism,FALSE,6.3,4,"Documentary,","Pythagoras Film,",,"en,","CA,US,",0,,"woman director,short,",6,9,"Deborah Stratman,"
South Mill District,en,FALSE,0,,,503030,tt7856386,"Ten years have passed since the alien war, and now the line between human and alien is blurred. The film follows two vagrants who were once subjects of a dangerous experiment involving the assimilation of alien and human DNA.",0.906,/qXipXLUL3FbQZAjyI6eOIchLaqq.jpg,2/23/2018,0,25,Released,Where the line between human and alien is blurred...,South Mill District,FALSE,7,1,"Horror,Science Fiction,",,,"en,",,0,,"spider,alien,gore,creature,mutants,",3,5,"Joe Meredith,"
Wild,nl,FALSE,0,/wUAbaOwmd3tvh78QqK08jdxYwFw.jpg,http://www.pvpictures.nl/films/wild/,501008,tt6383452,"From the imposing mating call of the red deer and the flight of the buzzard to the hunt of the fox and the micro-ecosystem on a massive oak: nature documentarist Luc Enting recorded it all for his stunning feature film Wild Heart of Holland, produced by PVPictures.  The result of his efforts is an exciting, moving and often humorous film, revealing the beauty and diversity of this wild park in every season. We also watch the main characters grow up to adulthood, a path inevitably dogged with challenges. Enting: “To me, this park, in any season, has an almost un-Dutch beauty. It is the largest continuous nature reserve in northwest Europe with an incredible variety of landscapes and life. It has forests, heath, sand drifts, brooks and pushed moraines. With my film, I would like to give a new insight into its incredibly diverse nature.”",0.72,/wH2eTmCqgB00j0TdK060yttdx4H.jpg,2/1/2018,0,80,Released,,Wild,FALSE,6.7,3,"Documentary,","PVPictures,",,"nl,","NL,",0,,"fox,wild boar,holland,nature,nature documentary,red deer,veluwe,",1,3,"Luc Enting,"
The Fight of Our Lives: Defeating the Ideological War Against the West,en,FALSE,0,,,733180,tt8074880,"The Fight of Our Lives - Defeating the Ideological War Against the West is a hard-hitting new documentary film by Gloria Z. Greenfield that examines the internal and external threats facing the West. ""There are two threats facing the West, and they are linked. There's the threat from within, and the threat from without,"" states Melanie Phillips. ""And the threat from without is made much more threatening by the threat from within.""",1.155,/jih0Z7E3IXiRxZ5XwEfhdjXiVlX.jpg,2/19/2018,0,0,Released,,The Fight of Our Lives: Defeating the Ideological War Against the West,FALSE,10,1,"Documentary,",,,,,0,,,0,0,"Luc Enting,"
ჰორიზონტი,ka,FALSE,0,,,500795,tt7976972,"The change in Giorgi’s life could not be more radical. The city, art, his regular, middle-class existence and his marriage to Ana are all behind him. Now he is alone. Giorgi goes into isolation on a small barren island in a simple hut by the sea. In an inhospitable environment, surrounded only by a handful of strangers, between chicken farming and duck hunting, he is trying to pick up the pieces of his life. But his wounds are deep, and the shadows of his happy past repeatedly catch up with him.",0.6,/ydRBqlz9fwxTrpYOcWmzZSGn1qU.jpg,2/16/2018,0,105,Released,,Horizon,FALSE,6.3,3,"Drama,","Artizm,Gemini,Georgian National Film Centre,Momento Film,Svenska Filminstitutet,",,"ka,","GE,SE,",0,,"isolation,separation,",16,20,"Tinatin Kajrishvili,"
Gek van Oranje,nl,FALSE,0,/ftzxyQ8NtwIa6b96ZvBckrp8kv9.jpg,,467569,tt6797218,"As the whole country is preparing for the World Cup, all characters are confronted with the Dutch ‘Orange Fever’, which seems to either bring them closer together, or drift them apart.",0.6,/hAUPHokVY3kPaNudNeJQY5ghuks.jpg,2/15/2018,0,100,Released,,Orange Fever,FALSE,8,2,"Romance,Comedy,","Topkapi Films,",,"nl,","NL,",0,,,14,15,"Pim van Hoeve,"
